<>Date,Time,Point_1,Point_2,Point_3,Point_4,Point_5,Point_6,Point_7,Point_8,Point_9,Point_10,Point_11,Point_12,Point_13,Point_14,Point_15,Point_16,Point_17,Point_18,Point_19,Point_20,Point_21,Point_22,Point_23,Point_24,Point_25,Point_26,Point_27,Point_28,Point_29,Point_30,Point_31,Point_32,Point_33,Point_34,Point_35,Point_36,Point_37,Point_38,Point_39,Point_40,Point_41,Point_42,Point_43,Point_44,Point_45,Point_46,Point_47,Point_48,Point_49,Point_50,Point_51,Point_52
1/5/2022,6:00:00,38.12,70.42,65.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,No Data,0,0,0,0,0,0,0,0
1/5/2022,7:00:00,38.38,70.94,66.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.78,No Data,0,0,0,0,0,0,0,0
1/5/2022,8:00:00,39.01,71.38,67.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.96,No Data,0,0,0,0,0,0,0,0
1/5/2022,9:00:00,39.56,55.21,60.21,0,0,0,0,0,0,0,0,0,0,0,0,53.41,53.41,0,0,35,2.8,2.8,0,0,0,0,100,100,0,41,21,0,100,100,0,0,0,0,48.58,0,20.8,20.8,50.72,No Data,0,0,0,0,0,0,0,0
1/5/2022,10:00:00,38.8,52.74,57.33,0,0,0,0,0,0,0,0,0,0,0,0,53.3,53.3,0,0,35,2.8,2.8,0,0,0,0,100,100,0,42,22,0,100,100,0,0,0,0,47.8,0,19.6,19.6,47.88,No Data,0,0,0,0,0,0,0,0
1/5/2022,11:00:00,38.32,51.69,56.5,0,0,0,0,0,0,0,0,0,0,0,0,53.31,53.31,0,0,35,2.8,2.8,0,0,0,0,100,100,0,42,22,0,100,100,0,0,0,0,45.32,0,16.7,16.7,47.12,No Data,0,0,0,0,0,0,0,0
1/5/2022,12:00:00,38.42,51.58,56.17,0,0,0,0,0,0,0,0,0,0,0,0,53.35,53.35,0,0,35,2.8,2.8,0,0,0,0,100,100,0,42,21,0,100,100,0,0,0,0,44.73,0,15.8,15.8,47.05,No Data,0,0,0,0,0,0,0,0
1/5/2022,13:00:00,38.26,51.58,56.21,0,0,0,0,0,0,0,0,0,0,0,0,53.37,53.37,0,0,35,2.8,2.8,0,0,0,0,100,100,0,41,21,0,100,100,0,0,0,0,44.71,0,15.6,15.6,46.9,No Data,0,0,0,0,0,0,0,0
1/5/2022,14:00:00,37.02,51.59,56.19,0,0,0,0,0,0,0,0,0,0,0,0,53.35,53.35,0,0,35,2.8,2.8,0,0,0,0,100,100,0,42,22,0,100,100,0,0,0,0,45.26,0,16.3,16.3,46.98,No Data,0,0,0,0,0,0,0,0
1/5/2022,15:00:00,35.87,51.08,55.85,0,0,0,0,0,0,0,0,0,0,0,0,53.37,53.37,0,0,35,2.8,2.8,0,0,0,0,100,100,0,42,22,0,100,100,0,0,0,0,44.75,0,16.3,16.3,46.44,No Data,0,0,0,0,0,0,0,0
1/5/2022,16:00:00,37.13,50.77,55.63,0,0,0,0,0,0,0,0,0,0,0,0,53.29,53.29,0,0,35,2.8,2.8,0,0,0,0,98.3,98.3,0,40,21,0,100,100,0,0,0,0,45.51,0,16.3,16.3,46.11,No Data,0,0,0,0,0,0,0,0
1/5/2022,17:00:00,34.14,50.4,55.26,0,0,0,0,0,0,0,0,0,0,0,0,53.31,53.31,0,0,35,2.8,2.8,0,0,0,0,71.12,71.12,0,15,8,0,100,100,0,0,0,0,45.19,0,16.1,16.1,45.46,No Data,0,0,0,0,0,0,0,0
1/5/2022,18:00:00,32.53,50.72,55.47,0,0,0,0,0,0,0,0,0,0,0,0,53.37,53.37,0,0,35,2.8,2.8,0,0,0,0,68.85,68.85,0,14,7,0,100,100,0,0,0,0,44.88,0,16.1,16.1,46.11,No Data,0,0,0,0,0,0,0,0
1/5/2022,19:00:00,31.37,51.31,55.22,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,35,3.6,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,45.72,No Data,0,0,0,0,0,0,0,0
1/5/2022,20:00:00,29.36,58.5,54.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.8,No Data,0,0,0,0,0,0,0,0
1/5/2022,21:00:00,27.57,63.14,54.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.06,No Data,0,0,0,0,0,0,0,0
1/5/2022,22:00:00,26.5,66.14,57.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.78,No Data,0,0,0,0,0,0,0,0
1/5/2022,23:00:00,24.76,67.98,59.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21,No Data,0,0,0,0,0,0,0,0
1/6/2022,0:00:00,23.14,69.02,60.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.46,No Data,0,0,0,0,0,0,0,0
1/6/2022,1:00:00,21.83,69.28,62.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.68,No Data,0,0,0,0,0,0,0,0
1/6/2022,2:00:00,20.53,69.77,63.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.86,No Data,0,0,0,0,0,0,0,0
1/6/2022,3:00:00,20.53,70.12,64.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04,No Data,0,0,0,0,0,0,0,0
1/6/2022,4:00:00,20.13,70.5,65.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.22,No Data,0,0,0,0,0,0,0,0
1/6/2022,5:00:00,20.03,70.76,66.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4,No Data,0,0,0,0,0,0,0,0
1/6/2022,6:00:00,19.42,71.03,67.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.54,No Data,0,0,0,0,0,0,0,0
1/6/2022,7:00:00,18.82,71.23,67.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.65,No Data,0,0,0,0,0,0,0,0
1/6/2022,8:00:00,20.09,71.49,67.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.79,No Data,0,0,0,0,0,0,0,0
1/6/2022,9:00:00,20.58,54.49,60.71,0,0,0,0,0,0,0,0,0,0,0,0,52.23,0,52.23,0,35,2.6,0,2.7,0,0,0,95.89,0,95.89,38,0,39.3,100,0,100,0,0,49.57,0,21.2,0,21.2,50.22,No Data,0,0,0,0,0,0,0,0
1/6/2022,10:00:00,22.21,51.59,55.99,0,0,0,0,0,0,0,0,0,0,0,0,47.71,0,47.71,0,35,2,0,2.1,0,0,0,51.64,0,51.64,6,0,6.7,100,0,100,0,0,46.62,0,17.2,0,17.2,46.15,No Data,0,0,0,0,0,0,0,0
1/6/2022,11:00:00,23.89,51.12,55.42,0,0,0,0,0,0,0,0,0,0,0,0,47.64,0,47.64,0,35,2,0,2.1,0,0,0,65.08,0,65.08,12,0,12,100,0,100,0,0,45.39,0,16.3,0,16.3,45.97,No Data,0,0,0,0,0,0,0,0
1/6/2022,12:00:00,25.41,50.63,56.01,0,0,0,0,0,0,0,0,0,0,0,0,47.7,0,47.7,0,35,2,0,2.1,0,0,0,88.4,0,88.4,29,0,31.9,100,0,100,0,0,45.91,0,16.7,0,16.7,46.47,No Data,0,0,0,0,0,0,0,0
1/6/2022,13:00:00,26.47,51.39,55.26,0,0,0,0,0,0,0,0,0,0,0,0,47.67,0,47.67,0,35,2,0,2.1,0,0,0,47.57,0,47.57,5,0,5.4,100,0,100,0,0,45.9,0,16.4,0,16.4,46.29,No Data,0,0,0,0,0,0,0,0
1/6/2022,14:00:00,26.48,51.29,55.65,0,0,0,0,0,0,0,0,0,0,0,0,47.71,0,47.71,0,35,2,0,2.1,0,0,0,58.68,0,58.68,9,0,9.4,100,0,100,0,0,46.02,0,16.8,0,16.8,45.97,No Data,0,0,0,0,0,0,0,0
1/6/2022,15:00:00,25.86,50.99,55.72,0,0,0,0,0,0,0,0,0,0,0,0,47.67,0,47.67,0,35,2,0,2.1,0,0,0,0,0,52.1,0,0,6.8,100,0,100,0,0,45.97,0,16.7,0,16.7,45.39,No Data,0,0,0,0,0,0,0,0
1/6/2022,16:00:00,24.82,50.32,55.98,0,0,0,0,0,0,0,0,0,0,0,0,47.66,0,47.66,0,35,2,0,2.1,0,0,0,70.65,0,70.65,15,0,15.5,100,0,100,0,0,46.18,0,16.8,0,16.8,45.1,No Data,0,0,0,0,0,0,0,0
1/6/2022,17:00:00,24.45,51.36,55.65,0,0,0,0,0,0,0,0,0,0,0,0,47.76,0,47.76,0,35,2,0,2.1,0,0,0,54.1,0,54.1,7,0,7.7,100,0,100,0,0,45.61,0,16.7,0,16.7,46.4,No Data,0,0,0,0,0,0,0,0
1/6/2022,18:00:00,23.73,51.39,55.81,0,0,0,0,0,0,0,0,0,0,0,0,47.77,0,47.77,0,35,2,0,2.1,0,0,0,63.54,0,63.54,10,0,11.4,100,0,100,0,0,45.85,0,16.6,0,16.6,46,No Data,0,0,0,0,0,0,0,0
1/6/2022,19:00:00,23.05,52.69,56.82,0,0,0,0,0,0,0,0,0,0,0,0,47.78,0,47.78,0,35,2,0,2.1,0,0,0,0,0,0,0,0,0,100,0,100,0,0,46.16,0,16.7,0,16.7,47.59,No Data,0,0,0,0,0,0,0,0
1/6/2022,20:00:00,22.43,59.02,56.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.9,No Data,0,0,0,0,0,0,0,0
1/6/2022,21:00:00,22.62,62.97,56.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.03,No Data,0,0,0,0,0,0,0,0
1/6/2022,22:00:00,22.74,65.96,57.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.81,No Data,0,0,0,0,0,0,0,0
1/6/2022,23:00:00,22.68,67.67,59.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.88,No Data,0,0,0,0,0,0,0,0
1/7/2022,0:00:00,22.78,68.75,61.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.21,No Data,0,0,0,0,0,0,0,0
1/7/2022,1:00:00,22.74,69.09,62.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.32,No Data,0,0,0,0,0,0,0,0
1/7/2022,2:00:00,22.1,69.67,63.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.57,No Data,0,0,0,0,0,0,0,0
1/7/2022,3:00:00,21.55,70.14,64.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.82,No Data,0,0,0,0,0,0,0,0
1/7/2022,4:00:00,20.69,70.56,65.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07,No Data,0,0,0,0,0,0,0,0
1/7/2022,5:00:00,17.9,70.88,66.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.22,No Data,0,0,0,0,0,0,0,0
1/7/2022,6:00:00,15.7,71.14,66.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.43,No Data,0,0,0,0,0,0,0,0
1/7/2022,7:00:00,14.73,71.36,67.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.68,No Data,0,0,0,0,0,0,0,0
1/7/2022,8:00:00,13.73,71.64,67.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.97,No Data,0,0,0,0,0,0,0,0
1/7/2022,9:00:00,14.34,54.36,59.94,0,0,0,0,0,0,0,0,0,0,0,0,51.38,51.38,0,0,35,2.5,2.5,0,0,0,0,100,100,0,38,21,0,100,100,0,0,0,0,48.28,0,20.1,20.1,49.06,No Data,0,0,0,0,0,0,0,0
1/7/2022,10:00:00,15.16,52.5,56.3,0,0,0,0,0,0,0,0,0,0,0,0,51.41,51.41,0,0,35,2.5,2.5,0,0,0,0,100,0,0,44,0,0,100,100,0,0,0,0,45.21,0,16.6,16.6,47.84,No Data,0,0,0,0,0,0,0,0
1/7/2022,11:00:00,16.76,49.53,54.46,0,0,0,0,0,0,0,0,0,0,0,0,51.38,51.38,0,0,35,2.5,2.5,0,0,0,0,62.49,62.49,0,10,5,0,100,100,0,0,0,0,44.03,0,14.9,14.9,44.35,No Data,0,0,0,0,0,0,0,0
1/7/2022,12:00:00,17.83,50.82,54.75,0,0,0,0,0,0,0,0,0,0,0,0,51.48,51.48,0,0,35,2.5,2.5,0,0,0,0,57.28,57.28,0,7,4,0,100,100,0,0,0,0,44.25,0,15.4,15.4,46.15,No Data,0,0,0,0,0,0,0,0
1/7/2022,13:00:00,18.24,51.49,56.16,0,0,0,0,0,0,0,0,0,0,0,0,51.46,51.46,0,0,35,2.5,2.5,0,0,0,0,100,100,0,39,24,0,100,100,0,0,0,0,44.49,0,15.3,15.3,46.9,No Data,0,0,0,0,0,0,0,0
1/7/2022,14:00:00,19.2,50.03,54.46,0,0,0,0,0,0,0,0,0,0,0,0,51.45,51.45,0,0,35,2.5,2.5,0,0,0,0,53.39,53.39,0,6,3,0,100,100,0,0,0,0,43.75,0,14.8,14.8,45,No Data,0,0,0,0,0,0,0,0
1/7/2022,15:00:00,19.34,51.05,55.22,0,0,0,0,0,0,0,0,0,0,0,0,51.48,51.48,0,0,35,2.5,2.5,0,0,0,0,75.6,75.6,0,17,8,0,100,100,0,0,0,0,44.03,0,15.3,15.3,46.44,No Data,0,0,0,0,0,0,0,0
1/7/2022,16:00:00,18.24,51.77,56.52,0,0,0,0,0,0,0,0,0,0,0,0,51.48,51.48,0,0,35,2.5,2.5,0,0,0,0,100,100,0,38,23,0,100,100,0,0,0,0,44.8,0,16.1,16.1,47.05,No Data,0,0,0,0,0,0,0,0
1/7/2022,17:00:00,17.07,50.41,55,0,0,0,0,0,0,0,0,0,0,0,0,51.39,51.39,0,0,35,2.5,2.5,0,0,0,0,65.87,65.87,0,11,6,0,100,100,0,0,0,0,44.36,0,15.4,15.4,45.32,No Data,0,0,0,0,0,0,0,0
1/7/2022,18:00:00,15.9,52.07,55.8,0,0,0,0,0,0,0,0,0,0,0,0,51.48,51.48,0,0,35,2.5,2.5,0,0,0,0,100,0,0,42,0,0,100,100,0,0,0,0,44.18,0,15.2,15.2,47.77,No Data,0,0,0,0,0,0,0,0
1/7/2022,19:00:00,15.35,49.86,54.64,0,0,0,0,0,0,0,0,0,0,0,0,51.46,51.46,0,0,35,2.5,2.5,0,0,0,0,66.93,66.93,0,12,6,0,100,100,0,0,0,0,43.88,0,14.8,15,44.74,No Data,0,0,0,0,0,0,0,0
1/7/2022,20:00:00,14.65,55.17,54.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.46,No Data,0,0,0,0,0,0,0,0
1/7/2022,21:00:00,13.25,59.15,55.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.88,No Data,0,0,0,0,0,0,0,0
1/7/2022,22:00:00,12.92,62.78,55.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.31,No Data,0,0,0,0,0,0,0,0
1/7/2022,23:00:00,12.51,64.77,56.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.85,No Data,0,0,0,0,0,0,0,0
1/8/2022,0:00:00,12.05,65.95,58.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.99,No Data,0,0,0,0,0,0,0,0
1/8/2022,1:00:00,10.87,66.61,60.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,No Data,0,0,0,0,0,0,0,0
1/8/2022,2:00:00,9.03,67.26,61.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.28,No Data,0,0,0,0,0,0,0,0
1/8/2022,3:00:00,8.13,67.79,62.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,No Data,0,0,0,0,0,0,0,0
1/8/2022,4:00:00,7.54,68.28,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.68,No Data,0,0,0,0,0,0,0,0
1/8/2022,5:00:00,8.05,68.67,64.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.86,No Data,0,0,0,0,0,0,0,0
1/8/2022,6:00:00,8.52,69.05,64.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.07,No Data,0,0,0,0,0,0,0,0
1/8/2022,7:00:00,8.61,69.41,65.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.14,No Data,0,0,0,0,0,0,0,0
1/8/2022,8:00:00,8.93,52.75,59.09,0,0,0,0,0,0,0,0,0,0,0,0,0,56.79,56.79,0,35,0,3.3,3.5,0,0,0,100,0,100,28,0,39.5,0,100,100,0,0,42.14,0,12.7,0,12.7,52.09,No Data,0,0,0,0,0,0,0,0
1/8/2022,9:00:00,10.76,49.46,53.56,0,0,0,0,0,0,0,0,0,0,0,0,0,49.45,49.45,0,35,0,2.2,2.3,0,0,0,94.18,0,0,31,0,0,0,100,100,0,0,43.11,0,13.7,0,13.7,45.25,No Data,0,0,0,0,0,0,0,0
1/8/2022,10:00:00,16.18,48.86,52.2,0,0,0,0,0,0,0,0,0,0,0,0,0,49.46,49.46,0,35,0,2.2,2.3,0,0,0,30,0,30,2,0,1.6,0,89.9,89.9,0,0,43.6,0,14.3,0,14.3,44.42,No Data,0,0,0,0,0,0,0,0
1/8/2022,11:00:00,19.96,50.99,54.1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.57,47.57,0,35,0,2,2,0,0,0,59.1,0,59.1,8,0,8.9,0,96.89,96.89,0,0,43.55,0,14.1,0,14.1,46.9,No Data,0,0,0,0,0,0,0,0
1/8/2022,12:00:00,22.83,50.85,55.33,0,0,0,0,0,0,0,0,0,0,0,0,0,47.54,47.54,0,35,0,2,2,0,0,0,98.82,0,98.82,37,0,42.8,0,100,100,0,0,44.11,0,14.7,0,14.7,47.08,No Data,0,0,0,0,0,0,0,0
1/8/2022,13:00:00,24.05,50.44,54.21,0,0,0,0,0,0,0,0,0,0,0,0,0,47.55,47.55,0,35,0,2,2.1,0,0,0,47.4,0,47.4,4,0,5.2,0,100,100,0,0,44.01,0,14.5,0,14.5,45.5,No Data,0,0,0,0,0,0,0,0
1/8/2022,14:00:00,25.85,50.71,55.15,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59,47.59,0,35,0,2,2,0,0,0,84.47,0,84.47,23,0,24.6,0,100,100,0,0,44.8,0,15.4,0,15.4,46.11,No Data,0,0,0,0,0,0,0,0
1/8/2022,15:00:00,27.94,50.7,55.15,0,0,0,0,0,0,0,0,0,0,0,0,0,47.51,47.51,0,35,0,2,2,0,0,0,85.84,0,85.84,23,0,25.6,0,100,100,0,0,45.14,0,15.5,0,15.5,45.79,No Data,0,0,0,0,0,0,0,0
1/8/2022,16:00:00,28.82,50.88,56.23,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6,47.6,0,35,0,2,2.1,0,0,0,93.86,0,93.86,33,0,36.3,0,100,100,0,0,45.51,0,15.8,0,15.8,47.44,No Data,0,0,0,0,0,0,0,0
1/8/2022,17:00:00,28.05,51.06,55.35,0,0,0,0,0,0,0,0,0,0,0,0,0,47.54,47.54,0,35,0,2,2,0,0,0,56.49,0,56.49,8,0,8.5,0,100,100,0,0,44.8,0,15.5,0,15.5,46,No Data,0,0,0,0,0,0,0,0
1/8/2022,18:00:00,28.19,51.19,55.89,0,0,0,0,0,0,0,0,0,0,0,0,0,47.52,47.52,0,35,0,2,2,0,0,0,78.73,0,78.73,18,0,20.7,0,100,100,0,0,45.08,0,15.6,0,15.6,46.15,No Data,0,0,0,0,0,0,0,0
1/8/2022,19:00:00,29.44,55.73,56.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.28,No Data,0,0,0,0,0,0,0,0
1/8/2022,20:00:00,30.45,60.51,56.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.84,No Data,0,0,0,0,0,0,0,0
1/8/2022,21:00:00,30.95,64.37,56.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,No Data,0,0,0,0,0,0,0,0
1/8/2022,22:00:00,31.85,66.48,58.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.2,No Data,0,0,0,0,0,0,0,0
1/8/2022,23:00:00,32.29,68.59,60.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.56,No Data,0,0,0,0,0,0,0,0
1/9/2022,0:00:00,32.93,69.52,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.52,No Data,0,0,0,0,0,0,0,0
1/9/2022,1:00:00,33.78,69.82,63.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,No Data,0,0,0,0,0,0,0,0
1/9/2022,2:00:00,33.45,70.33,64.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.92,No Data,0,0,0,0,0,0,0,0
1/9/2022,3:00:00,34.08,70.81,65.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.1,No Data,0,0,0,0,0,0,0,0
1/9/2022,4:00:00,34.21,71.23,66.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.39,No Data,0,0,0,0,0,0,0,0
1/9/2022,5:00:00,34.5,71.57,67.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.53,No Data,0,0,0,0,0,0,0,0
1/9/2022,6:00:00,34.76,71.96,67.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.71,No Data,0,0,0,0,0,0,0,0
1/9/2022,7:00:00,35.97,72.31,68.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.04,No Data,0,0,0,0,0,0,0,0
1/9/2022,8:00:00,37.34,72.66,68.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.18,No Data,0,0,0,0,0,0,0,0
1/9/2022,9:00:00,38.51,65.13,72.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,14,46.1,0,0,0,0,0,0,0,0,0,0,50.43,No Data,0,0,0,0,0,0,0,0
1/9/2022,10:00:00,38.99,56.39,61.05,0,0,0,0,0,0,0,0,0,0,0,0,47.48,0,47.48,0,0,2,0,2,0,0,0,0,100,100,0,22,45.2,100,0,100,0,0,0,50.65,0,23.3,23.3,50.47,No Data,0,0,0,0,0,0,0,0
1/9/2022,11:00:00,38.93,53.98,58.5,0,0,0,0,0,0,0,0,0,0,0,0,47.59,0,47.59,0,0,2,0,2.1,0,0,0,0,100,100,0,22,45.1,100,0,100,0,0,0,47.75,0,19.4,19.4,48.34,No Data,0,0,0,0,0,0,0,0
