Key            Name:Suffix                                Trend Definitions Used
Point_1:	CP2.CHOAT		15 minutes
Point_2:	CCHWST		15 minutes
Point_3:	CCHWRT		15 minutes
Point_4:	CP2.CH1.M5		15 minutes
Point_5:	CP2.CH2.M10		15 minutes
Point_6:	CP2.CHWP1		15 minutes
Point_7:	CP2.CHWP2		15 minutes
Point_8:	CP2.CHWP3		15 minutes
Point_9:	CDWST		15 minutes
Point_10:	CDWRT		15 minutes
Point_11:	SQ1.CP2.CDWST.STPT		15 minutes
Point_12:	SQ1.CP2.CT2.SPD		15 minutes
Point_13:	SQ1.CP2.CT1.SPD		15 minutes
Point_14:	CP2.CNDP1		15 minutes
Point_15:	CP2.CNDP2		15 minutes
Point_16:	CP2.CNDP3		15 minutes
Time Interval:	1 Hours
Date Range:	1/1/2022 00:00:00 - 8/18/2022 23:59:59
Report Timings:	All Hours

<>Date	Time	Point_1	Point_2	Point_3	Point_4	Point_5	Point_6	Point_7	Point_8	Point_9	Point_10	Point_11	Point_12	Point_13	Point_14	Point_15	Point_16
5/21/2022	23:00:00	66.76	56.85	57.21	OFF	OFF	OFF	OFF	OFF	77.9	81.33	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	00:00:00	64.75	57.74	58.71	OFF	OFF	OFF	OFF	OFF	77.6	81.22	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	01:00:00	62.72	58.80	60.24	OFF	OFF	OFF	OFF	OFF	77.3	81.09	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	02:00:00	62.72	59.95	61.64	OFF	OFF	OFF	OFF	OFF	77.0	80.98	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	03:00:00	63.73	61.14	63.05	OFF	OFF	OFF	OFF	OFF	76.6	80.85	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	04:00:00	62.72	62.31	64.31	OFF	OFF	OFF	OFF	OFF	76.3	80.73	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	05:00:00	60.72	63.39	65.35	OFF	OFF	OFF	OFF	OFF	75.9	80.60	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	06:00:00	60.72	64.41	66.27	OFF	OFF	OFF	OFF	OFF	75.5	80.43	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	07:00:00	60.72	65.31	67.02	OFF	OFF	OFF	OFF	OFF	75.1	80.30	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	08:00:00	58.72	66.18	67.69	OFF	OFF	OFF	OFF	OFF	74.7	80.16	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	09:00:00	58.72	66.95	68.27	OFF	OFF	OFF	OFF	OFF	74.3	80.01	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	10:00:00	58.72	67.67	68.77	ON	OFF	OFF	OFF	OFF	73.9	79.88	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	11:00:00	51.60	49.04	57.61	ON	OFF	ON	OFF	OFF	78.9	87.87	78.0	34.3	34.3	ON	OFF	OFF
5/22/2022	12:00:00	52.60	47.26	52.17	ON	OFF	ON	OFF	OFF	78.0	83.93	78.0	24.7	24.7	ON	OFF	OFF
5/22/2022	13:00:00	52.60	47.28	51.74	ON	OFF	ON	OFF	OFF	77.7	83.37	78.0	24.9	24.9	ON	OFF	OFF
5/22/2022	14:00:00	55.67	47.55	51.85	ON	OFF	ON	OFF	OFF	78.6	84.23	78.0	25.4	25.4	ON	OFF	OFF
5/22/2022	15:00:00	56.67	47.48	51.69	ON	OFF	ON	OFF	OFF	78.8	83.74	78.0	20.0	20.0	ON	OFF	OFF
5/22/2022	16:00:00	59.69	47.12	51.53	ON	OFF	ON	OFF	OFF	78.0	82.76	78.0	20.0	20.0	ON	OFF	OFF
5/22/2022	17:00:00	63.76	47.33	51.99	ON	OFF	ON	OFF	OFF	78.2	82.94	78.0	27.2	27.2	ON	OFF	OFF
5/22/2022	18:00:00	60.66	47.22	51.80	ON	OFF	ON	OFF	OFF	78.0	83.25	78.0	26.9	26.9	ON	OFF	OFF
5/22/2022	19:00:00	59.66	51.80	51.81	ON	OFF	ON	OFF	OFF	75.7	78.67	78.0	20.0	20.0	ON	OFF	OFF
5/22/2022	20:00:00	56.62	52.08	52.37	OFF	OFF	OFF	OFF	OFF	74.2	75.57	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	21:00:00	56.62	52.68	53.06	OFF	OFF	OFF	OFF	OFF	73.9	75.74	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	22:00:00	54.54	53.88	54.08	OFF	OFF	OFF	OFF	OFF	73.5	75.77	78.0	20.0	20.0	OFF	OFF	OFF
5/22/2022	23:00:00	53.52	54.89	55.32	OFF	OFF	OFF	OFF	OFF	73.0	75.76	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	00:00:00	52.52	55.85	56.69	OFF	OFF	OFF	OFF	OFF	72.6	75.75	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	01:00:00	50.50	56.82	58.04	OFF	OFF	OFF	OFF	OFF	72.2	75.71	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	02:00:00	48.47	57.74	59.27	OFF	OFF	OFF	OFF	OFF	71.6	75.66	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	03:00:00	47.47	58.69	60.40	OFF	OFF	OFF	OFF	OFF	70.9	75.61	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	04:00:00	47.47	59.63	61.41	OFF	OFF	OFF	OFF	OFF	70.2	75.51	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	05:00:00	47.47	60.53	62.36	OFF	OFF	OFF	OFF	OFF	69.5	75.41	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	06:00:00	47.47	61.39	63.19	OFF	OFF	OFF	OFF	OFF	68.9	75.31	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	07:00:00	47.47	62.20	63.91	OFF	OFF	OFF	OFF	OFF	68.2	75.21	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	08:00:00	49.56	57.07	61.70	OFF	ON	OFF	ON	OFF	78.6	81.37	78.0	20.0	20.0	OFF	ON	OFF
5/23/2022	09:00:00	51.59	47.62	52.17	OFF	ON	OFF	ON	OFF	78.1	83.45	78.0	22.2	22.2	OFF	ON	OFF
5/23/2022	10:00:00	54.62	47.44	50.41	OFF	ON	OFF	ON	OFF	77.3	81.50	78.0	20.0	20.0	OFF	ON	OFF
5/23/2022	11:00:00	56.62	47.53	50.91	OFF	ON	OFF	ON	OFF	77.9	82.14	78.0	20.0	20.0	OFF	ON	OFF
5/23/2022	12:00:00	58.63	47.48	50.86	OFF	ON	OFF	ON	OFF	76.9	80.90	78.0	20.0	20.0	OFF	ON	OFF
5/23/2022	13:00:00	60.67	47.76	51.40	OFF	ON	OFF	ON	OFF	78.1	82.42	78.0	20.9	20.9	OFF	ON	OFF
5/23/2022	14:00:00	62.70	47.64	51.63	OFF	ON	OFF	ON	OFF	78.1	82.99	78.0	25.0	25.0	OFF	ON	OFF
5/23/2022	15:00:00	61.70	47.75	51.47	OFF	ON	OFF	ON	OFF	78.0	82.69	78.0	22.5	22.5	OFF	ON	OFF
5/23/2022	16:00:00	61.70	47.03	51.31	OFF	ON	OFF	ON	OFF	78.0	83.20	78.0	25.7	25.7	OFF	ON	OFF
5/23/2022	17:00:00	61.70	47.69	51.53	OFF	ON	OFF	ON	OFF	77.5	82.66	78.0	23.3	23.3	OFF	ON	OFF
5/23/2022	18:00:00	61.70	51.67	51.78	OFF	OFF	OFF	OFF	OFF	77.0	80.40	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	19:00:00	61.70	51.94	52.25	OFF	OFF	OFF	OFF	OFF	76.5	80.32	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	20:00:00	60.68	52.89	53.22	OFF	OFF	OFF	OFF	OFF	76.2	80.22	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	21:00:00	59.68	53.96	54.59	OFF	OFF	OFF	OFF	OFF	75.8	80.07	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	22:00:00	58.67	54.86	56.10	OFF	OFF	OFF	OFF	OFF	75.3	79.92	78.0	20.0	20.0	OFF	OFF	OFF
5/23/2022	23:00:00	56.64	55.90	57.54	OFF	OFF	OFF	OFF	OFF	74.7	79.75	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	00:00:00	54.63	57.23	58.87	OFF	OFF	OFF	OFF	OFF	74.0	79.54	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	01:00:00	51.62	58.46	60.06	OFF	OFF	OFF	OFF	OFF	73.4	79.33	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	02:00:00	49.62	59.52	61.14	OFF	OFF	OFF	OFF	OFF	72.8	79.10	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	03:00:00	48.59	60.47	62.07	OFF	OFF	OFF	OFF	OFF	72.1	78.86	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	04:00:00	47.59	61.30	62.90	OFF	OFF	OFF	OFF	OFF	71.4	78.66	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	05:00:00	46.59	62.09	63.66	OFF	OFF	OFF	OFF	OFF	70.7	78.46	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	06:00:00	45.57	62.87	64.34	OFF	OFF	OFF	OFF	OFF	70.0	78.21	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	07:00:00	47.59	63.68	64.88	OFF	OFF	OFF	OFF	OFF	69.3	77.97	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	08:00:00	51.64	66.79	66.00	ON	OFF	OFF	OFF	ON	67.1	69.19	78.0	20.0	20.0	OFF	OFF	ON
5/24/2022	09:00:00	56.75	47.69	53.11	ON	OFF	OFF	OFF	ON	77.2	81.67	78.0	24.8	24.8	OFF	OFF	ON
5/24/2022	10:00:00	58.78	47.26	51.44	ON	OFF	OFF	OFF	ON	78.0	82.90	78.0	23.6	23.6	OFF	OFF	ON
5/24/2022	11:00:00	59.79	47.48	51.29	ON	OFF	OFF	OFF	ON	78.1	82.72	78.0	23.0	23.0	OFF	OFF	ON
5/24/2022	12:00:00	62.82	47.22	51.22	ON	OFF	OFF	OFF	ON	78.0	82.94	78.0	25.1	25.1	OFF	OFF	ON
5/24/2022	13:00:00	64.84	47.10	50.93	ON	OFF	OFF	OFF	ON	77.8	82.43	78.0	24.1	24.1	OFF	OFF	ON
5/24/2022	14:00:00	64.84	47.08	51.18	ON	OFF	OFF	OFF	ON	78.1	83.22	78.0	27.4	27.4	OFF	OFF	ON
5/24/2022	15:00:00	64.85	47.10	51.53	ON	OFF	OFF	OFF	ON	78.0	83.25	78.0	28.9	28.9	OFF	OFF	ON
5/24/2022	16:00:00	63.83	47.21	51.35	ON	OFF	OFF	OFF	ON	78.2	83.11	78.0	26.6	26.6	OFF	OFF	ON
5/24/2022	17:00:00	61.81	47.51	51.42	ON	OFF	OFF	OFF	ON	77.9	83.08	78.0	27.7	27.7	OFF	OFF	ON
5/24/2022	18:00:00	62.82	47.57	51.54	ON	OFF	OFF	OFF	ON	79.2	83.63	78.0	22.7	22.7	OFF	OFF	ON
5/24/2022	19:00:00	63.84	47.31	51.33	ON	OFF	OFF	OFF	ON	77.4	81.63	78.0	24.1	24.1	OFF	OFF	ON
5/24/2022	20:00:00	61.82	51.71	51.72	OFF	OFF	OFF	OFF	OFF	74.1	75.50	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	21:00:00	58.79	51.90	52.34	OFF	OFF	OFF	OFF	OFF	74.1	75.74	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	22:00:00	57.77	53.20	53.40	OFF	OFF	OFF	OFF	OFF	73.9	75.76	78.0	20.0	20.0	OFF	OFF	OFF
5/24/2022	23:00:00	57.77	54.37	54.51	OFF	OFF	OFF	OFF	OFF	73.6	75.77	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	00:00:00	57.77	55.52	55.76	OFF	OFF	OFF	OFF	OFF	73.2	75.75	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	01:00:00	57.77	56.64	56.91	OFF	OFF	OFF	OFF	OFF	72.7	75.72	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	02:00:00	55.76	57.70	58.01	OFF	OFF	OFF	OFF	OFF	72.3	75.66	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	03:00:00	55.76	58.74	59.01	OFF	OFF	OFF	OFF	OFF	71.9	75.61	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	04:00:00	54.73	59.70	60.02	OFF	OFF	OFF	OFF	OFF	71.4	75.52	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	05:00:00	54.73	60.56	60.96	OFF	OFF	OFF	OFF	OFF	70.9	75.44	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	06:00:00	53.72	61.39	61.84	OFF	OFF	OFF	OFF	OFF	70.4	75.36	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	07:00:00	53.72	62.20	62.67	OFF	OFF	OFF	OFF	OFF	69.9	75.26	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	08:00:00	58.75	56.58	62.04	OFF	ON	ON	OFF	OFF	82.9	86.61	78.0	20.0	20.0	ON	OFF	OFF
5/25/2022	09:00:00	59.75	47.51	51.81	OFF	ON	ON	OFF	OFF	77.8	83.02	78.0	27.4	27.4	ON	OFF	OFF
5/25/2022	10:00:00	59.75	47.48	51.56	OFF	ON	ON	OFF	OFF	77.7	82.76	78.0	26.5	26.5	ON	OFF	OFF
5/25/2022	11:00:00	59.75	47.84	51.29	OFF	ON	ON	OFF	OFF	77.9	81.94	78.0	20.0	20.0	ON	OFF	OFF
5/25/2022	12:00:00	63.81	46.92	50.84	OFF	ON	ON	OFF	OFF	77.8	82.83	78.0	28.6	28.6	ON	OFF	OFF
5/25/2022	13:00:00	65.84	48.12	52.10	OFF	ON	ON	OFF	OFF	78.0	82.78	78.0	26.9	26.9	ON	OFF	OFF
5/25/2022	14:00:00	65.84	47.80	52.39	OFF	ON	ON	OFF	OFF	78.0	83.49	78.0	30.2	30.2	ON	OFF	OFF
5/25/2022	15:00:00	64.83	47.48	51.71	OFF	ON	ON	OFF	OFF	78.8	83.77	78.0	26.5	26.5	ON	OFF	OFF
5/25/2022	16:00:00	62.81	47.51	51.78	OFF	ON	ON	OFF	OFF	77.7	83.24	78.0	29.7	29.7	ON	OFF	OFF
5/25/2022	17:00:00	63.83	47.15	51.08	OFF	ON	ON	OFF	OFF	77.8	82.42	78.0	26.6	26.6	ON	OFF	OFF
5/25/2022	18:00:00	63.83	47.40	51.92	OFF	ON	ON	OFF	OFF	78.2	83.47	78.0	30.1	30.1	ON	OFF	OFF
5/25/2022	19:00:00	63.83	47.75	51.71	OFF	ON	ON	OFF	OFF	77.9	82.99	78.0	29.8	29.8	ON	OFF	OFF
5/25/2022	20:00:00	62.82	51.38	51.54	OFF	OFF	OFF	OFF	OFF	77.4	80.36	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	21:00:00	60.79	51.80	52.05	OFF	OFF	OFF	OFF	OFF	76.8	80.27	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	22:00:00	59.78	53.06	53.06	OFF	OFF	OFF	OFF	OFF	76.3	80.13	78.0	20.0	20.0	OFF	OFF	OFF
5/25/2022	23:00:00	58.76	54.05	54.28	OFF	OFF	OFF	OFF	OFF	76.0	79.97	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	00:00:00	57.76	54.89	55.65	OFF	OFF	OFF	OFF	OFF	75.5	79.80	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	01:00:00	56.76	55.81	56.96	OFF	OFF	OFF	OFF	OFF	75.1	79.62	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	02:00:00	56.76	56.89	58.20	OFF	OFF	OFF	OFF	OFF	74.5	79.41	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	03:00:00	56.76	57.95	59.39	OFF	OFF	OFF	OFF	OFF	74.0	79.21	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	04:00:00	57.76	58.96	60.47	OFF	OFF	OFF	OFF	OFF	73.5	79.04	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	05:00:00	58.76	59.90	61.52	OFF	OFF	OFF	OFF	OFF	73.1	78.86	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	06:00:00	58.76	60.81	62.49	OFF	OFF	OFF	OFF	OFF	72.6	78.68	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	07:00:00	58.76	61.75	63.39	OFF	OFF	OFF	OFF	OFF	72.2	78.51	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	08:00:00	59.79	58.49	61.57	ON	OFF	OFF	ON	OFF	79.6	81.75	78.0	20.0	20.0	OFF	ON	OFF
5/26/2022	09:00:00	62.81	47.44	52.12	ON	OFF	OFF	ON	OFF	77.8	83.64	78.0	31.9	31.9	OFF	ON	OFF
5/26/2022	10:00:00	65.82	47.30	52.14	ON	OFF	OFF	ON	OFF	77.8	83.77	78.0	32.9	32.9	OFF	ON	OFF
5/26/2022	11:00:00	71.91	47.04	51.98	ON	OFF	OFF	ON	OFF	77.8	83.01	78.0	37.7	37.7	OFF	ON	OFF
5/26/2022	12:00:00	76.97	47.33	52.44	ON	OFF	OFF	ON	OFF	77.9	84.17	78.0	41.6	41.6	OFF	ON	OFF
5/26/2022	13:00:00	78.99	47.46	52.73	ON	OFF	OFF	ON	OFF	78.3	84.92	78.0	43.1	43.1	OFF	ON	OFF
5/26/2022	14:00:00	79.99	47.08	52.53	ON	OFF	OFF	ON	OFF	78.0	83.32	78.0	43.0	43.0	OFF	ON	OFF
5/26/2022	15:00:00	78.96	47.31	52.77	ON	OFF	OFF	ON	OFF	77.9	84.44	78.0	43.6	43.6	OFF	ON	OFF
5/26/2022	16:00:00	80.97	47.35	52.64	ON	OFF	OFF	ON	OFF	78.3	84.39	78.0	43.3	43.3	OFF	ON	OFF
5/26/2022	17:00:00	80.97	47.28	52.77	ON	OFF	OFF	ON	OFF	78.0	84.79	78.0	46.3	46.3	OFF	ON	OFF
5/26/2022	18:00:00	79.93	47.58	53.04	ON	OFF	OFF	ON	OFF	78.5	85.19	78.0	44.3	44.3	OFF	ON	OFF
5/26/2022	19:00:00	78.92	47.51	52.98	ON	OFF	OFF	ON	OFF	78.0	84.04	78.0	43.5	43.5	OFF	ON	OFF
5/26/2022	20:00:00	74.86	54.93	55.07	ON	OFF	OFF	OFF	OFF	74.6	76.11	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	21:00:00	74.86	54.50	55.23	ON	OFF	OFF	OFF	OFF	74.7	77.13	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	22:00:00	73.85	55.32	55.88	ON	OFF	OFF	OFF	OFF	74.9	77.34	78.0	20.0	20.0	OFF	OFF	OFF
5/26/2022	23:00:00	72.81	56.57	57.11	ON	OFF	OFF	OFF	OFF	75.0	77.50	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	00:00:00	72.81	57.52	58.80	ON	OFF	OFF	OFF	OFF	75.0	77.63	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	01:00:00	70.79	58.53	60.60	ON	OFF	OFF	OFF	OFF	74.9	77.72	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	02:00:00	69.78	59.66	62.51	ON	OFF	OFF	OFF	OFF	74.8	77.80	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	03:00:00	68.78	60.89	64.27	ON	OFF	OFF	OFF	OFF	74.7	77.87	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	04:00:00	67.76	62.16	65.78	ON	OFF	OFF	OFF	OFF	74.6	77.91	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	05:00:00	65.76	63.33	67.11	ON	OFF	OFF	OFF	OFF	74.4	77.94	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	06:00:00	64.75	64.40	68.19	ON	OFF	OFF	OFF	OFF	74.1	77.97	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	07:00:00	64.75	65.37	69.09	ON	OFF	OFF	OFF	OFF	73.9	77.96	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	08:00:00	64.75	64.40	65.49	OFF	ON	OFF	OFF	ON	73.0	75.17	78.0	20.0	20.0	OFF	OFF	ON
5/27/2022	09:00:00	64.75	47.58	54.21	OFF	ON	OFF	OFF	ON	77.2	83.80	78.0	36.9	36.9	OFF	OFF	ON
5/27/2022	10:00:00	64.75	47.26	52.91	OFF	ON	OFF	OFF	ON	78.0	84.78	78.0	37.1	37.1	OFF	OFF	ON
5/27/2022	11:00:00	65.77	47.64	53.16	OFF	ON	OFF	OFF	ON	78.1	83.84	78.0	31.0	31.0	OFF	OFF	ON
5/27/2022	12:00:00	67.80	47.37	53.27	OFF	ON	OFF	OFF	ON	78.1	85.04	78.0	39.4	39.4	OFF	OFF	ON
5/27/2022	13:00:00	69.82	47.58	52.84	OFF	ON	OFF	OFF	ON	78.6	84.61	78.0	35.4	35.4	OFF	OFF	ON
5/27/2022	14:00:00	70.86	47.28	53.07	OFF	ON	OFF	OFF	ON	78.0	85.07	78.0	40.1	40.1	OFF	OFF	ON
5/27/2022	15:00:00	70.86	47.39	52.88	OFF	ON	OFF	OFF	ON	78.2	84.46	78.0	39.6	39.6	OFF	OFF	ON
5/27/2022	16:00:00	73.86	47.39	52.98	OFF	ON	OFF	OFF	ON	77.3	82.64	78.0	33.8	33.8	OFF	OFF	ON
5/27/2022	17:00:00	72.84	47.55	52.98	OFF	ON	OFF	OFF	ON	78.0	84.70	78.0	42.6	42.6	OFF	OFF	ON
5/27/2022	18:00:00	73.87	47.82	53.24	OFF	ON	OFF	OFF	ON	77.6	84.14	78.0	40.9	40.9	OFF	OFF	ON
5/27/2022	19:00:00	73.90	47.73	53.38	OFF	ON	OFF	OFF	ON	78.0	84.91	78.0	39.8	39.8	OFF	OFF	ON
5/27/2022	20:00:00	68.83	54.62	54.86	OFF	OFF	OFF	OFF	OFF	75.3	78.38	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	21:00:00	67.75	55.02	55.47	OFF	OFF	OFF	OFF	OFF	75.0	78.70	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	22:00:00	63.68	55.92	56.57	OFF	OFF	OFF	OFF	OFF	74.9	78.76	78.0	20.0	20.0	OFF	OFF	OFF
5/27/2022	23:00:00	62.66	56.64	57.99	OFF	OFF	OFF	OFF	OFF	74.7	78.76	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	00:00:00	61.62	57.50	59.52	OFF	OFF	OFF	OFF	OFF	74.6	78.75	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	01:00:00	60.61	58.49	61.03	OFF	OFF	OFF	OFF	OFF	74.5	78.71	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	02:00:00	60.61	59.63	62.43	OFF	OFF	OFF	OFF	OFF	74.2	78.67	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	03:00:00	60.61	60.89	63.68	OFF	OFF	OFF	OFF	OFF	73.9	78.61	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	04:00:00	60.61	62.07	64.81	OFF	OFF	OFF	OFF	OFF	73.6	78.55	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	05:00:00	59.61	63.15	65.84	OFF	OFF	OFF	OFF	OFF	73.3	78.49	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	06:00:00	57.60	63.93	66.48	OFF	OFF	OFF	OFF	OFF	73.0	78.39	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	07:00:00	57.60	65.04	67.46	OFF	OFF	OFF	OFF	OFF	72.6	78.30	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	08:00:00	57.60	57.92	63.15	ON	OFF	ON	OFF	OFF	76.8	85.11	78.0	38.0	38.0	ON	OFF	OFF
5/28/2022	09:00:00	58.62	47.49	52.97	ON	OFF	ON	OFF	OFF	77.8	84.66	78.0	29.4	29.4	ON	OFF	OFF
5/28/2022	10:00:00	60.70	47.33	52.32	ON	OFF	ON	OFF	OFF	78.9	84.27	78.0	28.6	28.6	ON	OFF	OFF
5/28/2022	11:00:00	62.76	47.19	51.42	ON	OFF	ON	OFF	OFF	77.7	83.74	78.0	28.9	28.9	ON	OFF	OFF
5/28/2022	12:00:00	65.77	47.21	51.72	ON	OFF	ON	OFF	OFF	78.9	84.46	78.0	28.4	28.4	ON	OFF	OFF
5/28/2022	13:00:00	66.77	47.39	52.16	ON	OFF	ON	OFF	OFF	77.4	83.74	78.0	29.7	29.7	ON	OFF	OFF
5/28/2022	14:00:00	68.80	47.37	52.07	ON	OFF	ON	OFF	OFF	78.1	83.97	78.0	31.2	31.2	ON	OFF	OFF
5/28/2022	15:00:00	69.77	47.17	52.46	ON	OFF	ON	OFF	OFF	78.3	84.92	78.0	30.2	30.2	ON	OFF	OFF
5/28/2022	16:00:00	70.79	47.13	52.59	ON	OFF	ON	OFF	OFF	77.8	84.31	78.0	31.9	31.9	ON	OFF	OFF
5/28/2022	17:00:00	72.88	47.37	52.89	ON	OFF	ON	OFF	OFF	78.2	83.71	78.0	25.4	25.4	ON	OFF	OFF
5/28/2022	18:00:00	72.85	47.37	52.88	ON	OFF	ON	OFF	OFF	77.9	84.84	78.0	34.0	34.0	ON	OFF	OFF
5/28/2022	19:00:00	71.83	47.35	52.68	ON	OFF	ON	OFF	OFF	78.1	84.67	78.0	34.3	34.3	ON	OFF	OFF
5/28/2022	20:00:00	69.83	53.54	54.30	OFF	OFF	OFF	OFF	OFF	74.8	76.91	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	21:00:00	69.83	54.08	55.00	OFF	OFF	OFF	OFF	OFF	74.8	77.25	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	22:00:00	67.80	55.40	56.24	OFF	OFF	OFF	OFF	OFF	74.7	77.41	78.0	20.0	20.0	OFF	OFF	OFF
5/28/2022	23:00:00	66.80	56.46	57.75	OFF	OFF	OFF	OFF	OFF	74.6	77.51	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	00:00:00	62.75	57.57	59.34	OFF	OFF	OFF	OFF	OFF	74.4	77.56	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	01:00:00	61.73	58.69	60.92	OFF	OFF	OFF	OFF	OFF	74.2	77.61	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	02:00:00	61.73	59.88	62.36	OFF	OFF	OFF	OFF	OFF	73.9	77.62	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	03:00:00	60.72	61.10	63.64	OFF	OFF	OFF	OFF	OFF	73.6	77.61	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	04:00:00	60.72	62.29	64.74	OFF	OFF	OFF	OFF	OFF	73.2	77.58	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	05:00:00	60.72	63.41	65.67	OFF	OFF	OFF	OFF	OFF	72.9	77.53	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	06:00:00	59.72	64.38	66.54	OFF	OFF	OFF	OFF	OFF	72.6	77.49	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	07:00:00	58.72	65.30	67.28	OFF	OFF	OFF	OFF	OFF	72.2	77.45	78.0	20.0	20.0	OFF	OFF	OFF
5/29/2022	08:00:00	61.73	66.12	67.96	OFF	OFF	OFF	OFF	OFF	71.9	77.40	78.0	20.0	20.0	OFF	OFF	OFF
