Date,Time,CP2.CHOAT,CCHWST,CCHWRT,CP2.CH1.M5,CP2.CH2.M10,CP2.CHWP1,CP2.CHWP2,CP2.CHWP3,CDWST,CDWRT,SQ1.CP2.CDWST.STPT,SQ1.CP2.CT2.SPD,SQ1.CP2.CT1.SPD,CP2.CNDP1,CP2.CNDP2
2/9/2022,10:00:00,33.78,49.8,53.81,0,0,1,0,0,47,53.22,47,44.3,44.3,1,0
2/9/2022,11:00:00,39.87,49.06,52.91,0,0,1,0,0,47.1,52.58,47,46.3,46.3,1,0
2/9/2022,12:00:00,41.91,49.33,53.02,0,0,1,0,0,47,52.63,47,47.5,47.5,1,0
2/9/2022,13:00:00,41.91,49.31,52.91,0,0,1,0,0,47.1,52.63,47,46.5,46.5,1,0
2/9/2022,14:00:00,42.92,49.29,52.59,0,0,1,0,0,47.2,52.41,47,44.7,44.7,1,0
2/9/2022,15:00:00,42.92,49.47,53.18,0,0,1,0,0,47.2,52.77,47,50.7,50.7,1,0
2/9/2022,16:00:00,42.92,49.1,52.77,0,0,1,0,0,46.8,52.44,47,47.3,47.3,1,0
2/9/2022,17:00:00,42.92,49.19,52.79,0,0,1,0,0,47,52.52,47,46.4,46.4,1,0
2/9/2022,18:00:00,40.92,48.93,52.37,0,0,1,0,0,46.8,52.12,47,41.4,41.4,1,0
2/9/2022,19:00:00,40.92,50.9,52.32,0,0,0,0,0,47.1,53.39,47,20,20,0,0
2/9/2022,20:00:00,40.92,53.92,54.1,0,0,0,0,0,48.2,54.84,47,20,20,0,0
2/9/2022,21:00:00,39.92,58.42,58.73,0,0,0,0,0,48.9,56.09,47,20,20,0,0
2/9/2022,22:00:00,38.9,61.79,63.1,0,0,0,0,0,48.9,57.18,47,20,20,0,0
2/9/2022,23:00:00,38.9,63.14,66.32,0,0,0,0,0,49.1,58.24,47,20,20,0,0
2/10/2022,00:00:00,38.9,63.05,67.69,0,0,0,0,0,40.3,59.04,47,20,20,0,0
2/10/2022,01:00:00,37.9,63.69,68.27,0,0,0,0,0,46.9,60.02,47,20,20,0,0
2/10/2022,02:00:00,36.89,65.03,68.82,0,0,0,0,0,48,60.82,47,20,20,0,0
2/10/2022,03:00:00,35.87,65.98,69.69,0,0,0,0,0,43.5,61.63,47,20,20,0,0
2/10/2022,04:00:00,34.87,66.63,70.62,0,0,0,0,0,48.3,62.3,47,20,20,0,0
2/10/2022,05:00:00,34.87,67.83,71.34,0,0,0,0,0,40.5,62.96,47,20,20,0,0
2/10/2022,06:00:00,34.87,68.5,71.99,0,0,0,0,0,48.4,63.54,47,20,20,0,0
2/10/2022,07:00:00,34.87,69.49,72.6,0,0,0,0,0,39.5,64.13,47,20,20,0,0
2/10/2022,08:00:00,34.87,70.21,73.22,0,0,0,0,0,46.9,64.74,47,20,20,0,0
2/10/2022,09:00:00,34.87,50.09,54.84,0,0,0,1,0,47,54.02,47,50.1,50.1,0,1
2/10/2022,10:00:00,34.86,48.97,52.77,0,0,0,1,0,46.7,52.53,47,39.2,39.2,0,1
2/10/2022,11:00:00,33.8,49.17,52.57,0,0,0,1,0,47,52.48,47,37.7,37.7,0,1
2/10/2022,12:00:00,33.8,49.08,52.39,0,0,0,1,0,47,52.38,47,35.4,35.4,0,1
2/10/2022,13:00:00,33.8,49.19,52.55,0,0,0,1,0,47,52.51,47,36.4,36.4,0,1
2/10/2022,14:00:00,32.8,49.02,52.21,0,0,0,1,0,46.9,52.21,47,34.6,34.6,0,1
2/10/2022,15:00:00,32.8,49.13,52.55,0,0,0,1,0,47,52.42,47,33.7,33.7,0,1
2/10/2022,16:00:00,32.8,49.04,52.32,0,0,0,1,0,46.9,52.34,47,33.8,33.8,0,1
2/10/2022,17:00:00,32.8,48.99,52.17,0,0,0,1,0,47,52.19,47,32.3,32.3,0,1
2/10/2022,18:00:00,32.8,49.04,52.12,0,0,0,1,0,47.2,52.16,47,30.9,30.9,0,1
2/10/2022,19:00:00,32.8,51.08,51.96,0,0,0,0,0,47.4,53.01,47,20,20,0,0
2/10/2022,20:00:00,32.8,53.29,53.79,0,0,0,0,0,48.4,54.5,47,20,20,0,0
2/10/2022,21:00:00,31.8,58.22,58.44,0,0,0,0,0,49.2,55.71,47,20,20,0,0
2/10/2022,22:00:00,31.8,61.5,63.01,0,0,0,0,0,49.8,56.84,47,20,20,0,0
2/10/2022,23:00:00,31.8,63.48,66.25,0,0,0,0,0,50.1,57.83,47,20,20,0,0
2/11/2022,00:00:00,31.8,63.01,67.65,0,0,0,0,0,50.6,58.73,47,20,20,0,0
2/11/2022,01:00:00,31.8,63.35,68.09,0,0,0,0,0,50.8,59.6,47,20,20,0,0
2/11/2022,02:00:00,31.8,64.47,68.59,0,0,0,0,0,51.3,60.43,47,20,20,0,0
2/11/2022,03:00:00,31.8,65.31,69.35,0,0,0,0,0,51.6,61.21,47,20,20,0,0
2/11/2022,04:00:00,31.8,66.5,70.14,0,0,0,0,0,51.8,62.01,47,20,20,0,0
2/11/2022,05:00:00,31.8,67.49,70.89,0,0,0,0,0,51.7,62.63,47,20,20,0,0
2/11/2022,06:00:00,30.8,68.46,71.65,0,0,0,0,0,52.3,63.31,47,20,20,0,0
2/11/2022,07:00:00,30.8,69.26,72.37,0,0,0,0,0,52.4,63.96,47,20,20,0,0
2/11/2022,08:00:00,30.8,66.52,67.06,0,0,0,0,1,66.1,68.12,47,100,100,0,0
2/11/2022,09:00:00,31.8,56.85,61.17,0,0,0,0,1,53.7,60.27,47,33,33,0,0
2/11/2022,10:00:00,33.8,49.42,53.45,0,0,0,0,1,46.9,52.92,47,40.3,40.3,0,0
2/11/2022,11:00:00,35.81,49.19,52.71,0,0,0,0,1,47,52.42,47,41.1,41.1,0,0
2/11/2022,12:00:00,37.88,49.2,53.04,0,0,0,0,1,46.8,52.54,47,42.9,42.9,0,0
2/11/2022,13:00:00,38.88,49.04,52.57,0,0,0,0,1,46.8,52.34,47,45.8,45.8,0,0
2/11/2022,14:00:00,37.88,49.29,52.75,0,0,0,0,1,47,52.59,47,44.3,44.3,0,0
2/11/2022,15:00:00,37.88,49.17,52.7,0,0,0,0,1,47,52.51,47,43.2,43.2,0,0
2/11/2022,16:00:00,36.87,49.19,52.8,0,0,0,0,1,47,52.51,47,43.2,43.2,0,0
2/11/2022,17:00:00,36.87,49.26,52.86,0,0,0,0,1,47.1,52.66,47,44.2,44.2,0,0
2/11/2022,18:00:00,36.87,49.01,52.43,0,0,0,0,1,46.9,52.33,47,41,41,0,0
2/11/2022,19:00:00,35.87,50.93,52.05,0,0,0,0,0,47.5,53.16,47,20,20,0,0
2/11/2022,20:00:00,35.87,53.9,54.06,0,0,0,0,0,48.1,54.62,47,20,20,0,0
2/11/2022,21:00:00,35.87,58.8,58.73,0,0,0,0,0,48.8,55.99,47,20,20,0,0
2/11/2022,22:00:00,35.87,62.24,63.3,0,0,0,0,0,49.3,57.06,47,20,20,0,0
2/11/2022,23:00:00,35.87,63.73,66.65,0,0,0,0,0,49.6,58.08,47,20,20,0,0
2/12/2022,00:00:00,35.87,63.35,68.01,0,0,0,0,0,49.8,58.93,47,20,20,0,0
2/12/2022,01:00:00,36.87,63.41,68.45,0,0,0,0,0,50.1,59.82,47,20,20,0,0
2/12/2022,02:00:00,36.87,64.65,68.91,0,0,0,0,0,50.6,60.55,47,20,20,0,0
2/12/2022,03:00:00,36.87,66.02,69.63,0,0,0,0,0,50.7,61.29,47,20,20,0,0
2/12/2022,04:00:00,36.87,66.7,70.46,0,0,0,0,0,50.7,62.03,47,20,20,0,0
2/12/2022,05:00:00,36.87,67.33,71.25,0,0,0,0,0,50.6,62.64,47,20,20,0,0
2/12/2022,06:00:00,31.84,68.66,72.01,0,0,0,0,0,51.2,63.24,47,20,20,0,0
2/12/2022,07:00:00,30.82,69.18,72.59,0,0,0,0,0,51.8,63.87,47,20,20,0,0
2/12/2022,08:00:00,27.8,59.32,63.93,0,0,1,0,0,56.1,63.1,47,33,33,1,0
2/12/2022,09:00:00,25.77,49.6,53.63,0,0,1,0,0,47,53.12,47,35.1,35.1,1,0
2/12/2022,10:00:00,22.77,49.19,52.66,0,0,1,0,0,46.8,52.57,47,29.3,29.3,1,0
2/12/2022,11:00:00,22.77,48.95,52.37,0,0,1,0,0,46.8,52.26,47,27.4,27.4,1,0
2/12/2022,12:00:00,22.77,48.93,52.25,0,0,1,0,0,46.8,52.27,47,27.4,27.4,1,0
2/12/2022,13:00:00,21.73,48.88,51.99,0,0,1,0,0,46.7,52.15,47,25.3,25.3,1,0
2/12/2022,14:00:00,20.71,49.24,52.55,0,0,1,0,0,47.2,52.38,47,26.3,26.3,1,0
2/12/2022,15:00:00,20.71,49.04,52.55,0,0,1,0,0,46.9,52.36,47,26.1,26.1,1,0
2/12/2022,16:00:00,19.67,49.2,52.71,0,0,1,0,0,47,52.52,47,26.1,26.1,1,0
2/12/2022,17:00:00,18.67,49.02,52.37,0,0,1,0,0,47,52.33,47,24.4,24.4,1,0
2/12/2022,18:00:00,15.61,48.57,52.14,0,0,1,0,0,46.9,51.91,47,22.4,22.4,1,0
2/12/2022,19:00:00,14.6,51.58,51.89,0,0,0,0,0,47.1,52.61,47,20,20,0,0
2/12/2022,20:00:00,12.58,52.53,53.25,0,0,0,0,0,47.5,54.16,47,20,20,0,0
2/12/2022,21:00:00,11.58,56.94,57.02,0,0,0,0,0,49.1,55.49,47,20,20,0,0
2/12/2022,22:00:00,10.55,60.13,61.59,0,0,0,0,0,50.9,56.59,47,20,20,0,0
2/12/2022,23:00:00,9.55,61.79,65.01,0,0,0,0,0,51.8,57.65,47,20,20,0,0
2/13/2022,00:00:00,8.55,62,66.48,0,0,0,0,0,52.2,58.59,47,20,20,0,0
2/13/2022,01:00:00,8.55,62.11,66.99,0,0,0,0,0,52.6,59.59,47,20,20,0,0
2/13/2022,02:00:00,8.55,63.17,67.42,0,0,0,0,0,52.9,60.44,47,20,20,0,0
2/13/2022,03:00:00,7.54,64.63,68.03,0,0,0,0,0,53.3,61.37,47,20,20,0,0
2/13/2022,04:00:00,7.54,65.4,68.97,0,0,0,0,0,53.7,62.14,47,20,20,0,0
2/13/2022,05:00:00,6.54,66.63,69.83,0,0,0,0,0,54.2,62.92,47,20,20,0,0
2/13/2022,06:00:00,5.54,67.17,70.59,0,0,0,0,0,54.6,63.71,47,20,20,0,0
2/13/2022,07:00:00,5.54,67.85,71.2,0,0,0,0,0,55,64.38,47,20,20,0,0
2/13/2022,08:00:00,4.54,68.68,71.78,0,0,0,0,0,55.3,65.11,47,20,20,0,0
2/13/2022,09:00:00,4.54,69.54,72.5,0,0,0,0,0,55.6,65.67,47,20,20,0,0
2/13/2022,10:00:00,5.54,53.76,62.36,0,0,0,1,0,48.9,58.79,47,33,33,0,1
2/13/2022,11:00:00,7.56,49.15,52.75,0,0,0,1,0,46.8,52.41,47,21.2,21.2,0,1
2/13/2022,12:00:00,9.59,48.39,52.08,0,0,0,1,0,46.6,51.73,47,20,20,0,1
2/13/2022,13:00:00,11.64,49.01,52.14,0,0,0,1,0,47,51.98,47,22.2,22.2,0,1
2/13/2022,14:00:00,14.67,49.02,52.26,0,0,0,1,0,47.2,52.02,47,20.4,20.4,0,1
2/13/2022,15:00:00,15.66,49.26,52.55,0,0,0,1,0,47.2,52.33,47,24.7,24.7,0,1
2/13/2022,16:00:00,14.65,49.02,52.34,0,0,0,1,0,47,52.04,47,22.2,22.2,0,1
2/13/2022,17:00:00,15.64,49.1,52.21,0,0,0,1,0,46.9,52.15,47,23.1,23.1,0,1
2/13/2022,18:00:00,16.64,49.01,52.21,0,0,0,1,0,47,52.07,47,23.6,23.6,0,1
2/13/2022,19:00:00,15.64,50,51.98,0,0,0,0,0,47.2,53.23,47,20,20,0,0
2/13/2022,20:00:00,12.57,54.23,54.6,0,0,0,0,0,48.2,54.71,47,20,20,0,0
2/13/2022,21:00:00,12.57,59.01,59.36,0,0,0,0,0,50.1,56.03,47,20,20,0,0
2/13/2022,22:00:00,11.57,59.82,62.9,0,0,0,0,0,51.5,57.15,47,20,20,0,0
2/13/2022,23:00:00,10.56,59.99,64.38,0,0,0,0,0,52.3,58.26,47,20,20,0,0
2/14/2022,00:00:00,9.54,60.49,65.13,0,0,0,0,0,53,59.35,47,20,20,0,0
2/14/2022,01:00:00,9.54,61.59,65.78,0,0,0,0,0,53.6,60.29,47,20,20,0,0
2/14/2022,02:00:00,8.53,63.14,66.57,0,0,0,0,0,54.1,61.27,47,20,20,0,0
2/14/2022,03:00:00,8.53,64.88,67.62,0,0,0,0,0,54.5,62.07,47,20,20,0,0
2/14/2022,04:00:00,7.53,66.02,68.95,0,0,0,0,0,54.9,62.92,47,20,20,0,0
2/14/2022,05:00:00,5.5,66.84,70.03,0,0,0,0,0,55.2,63.7,47,20,20,0,0
2/14/2022,06:00:00,4.5,67.35,70.71,0,0,0,0,0,55.5,64.44,47,20,20,0,0
2/14/2022,07:00:00,4.5,68,71.18,0,0,0,0,0,55.7,65.16,47,20,20,0,0
2/14/2022,08:00:00,4.5,68.93,71.76,0,0,0,0,0,55.9,65.83,47,20,20,0,0
2/14/2022,09:00:00,4.5,49.78,54.59,0,0,0,0,1,46.8,53.43,47,26.1,26.1,0,0
2/14/2022,10:00:00,5.5,48.83,51.92,0,0,0,0,1,46.8,51.9,47,20,20,0,0
2/14/2022,11:00:00,7.52,49.82,51.72,0,0,0,0,1,49.1,52.08,47,20,20,0,0
2/14/2022,12:00:00,9.54,48.66,51.67,0,0,0,0,1,46.9,51.52,47,20,20,0,0
2/14/2022,13:00:00,12.57,48.83,51.92,0,0,0,0,1,47.1,51.82,47,21.6,21.6,0,0
2/14/2022,14:00:00,14.59,48.9,51.9,0,0,0,0,1,47,51.84,47,23.3,23.3,0,0
2/14/2022,15:00:00,14.64,48.72,51.72,0,0,0,0,1,46.9,51.6,47,24,24,0,0
2/14/2022,16:00:00,14.62,48.86,51.81,0,0,0,0,1,47.1,51.74,47,22.9,22.9,0,0
2/14/2022,17:00:00,14.62,48.68,51.47,0,0,0,0,1,47,51.6,47,22.7,22.7,0,0
2/14/2022,18:00:00,13.61,48.7,51.63,0,0,0,0,1,47,51.6,47,22.9,22.9,0,0
2/14/2022,19:00:00,12.61,50.07,51.63,0,0,0,0,0,47,52.84,47,20,20,0,0
2/14/2022,20:00:00,12.61,53.33,54.1,0,0,0,0,0,48.3,54.24,47,20,20,0,0
2/14/2022,21:00:00,11.59,57.54,58.47,0,0,0,0,0,50.4,55.52,47,20,20,0,0
2/14/2022,22:00:00,11.59,60.27,62.4,0,0,0,0,0,51.6,56.33,47,20,20,0,0
2/14/2022,23:00:00,12.61,62.16,65.31,0,0,0,0,0,52.4,57.64,47,20,20,0,0
2/15/2022,00:00:00,13.63,61.77,66.65,0,0,0,0,0,52.8,58.51,47,20,20,0,0
2/15/2022,01:00:00,14.64,62.2,67.13,0,0,0,0,0,53,59.42,47,20,20,0,0
2/15/2022,02:00:00,13.63,63.82,67.65,0,0,0,0,0,53.1,60.29,47,20,20,0,0
2/15/2022,03:00:00,14.64,64.99,68.52,0,0,0,0,0,53.3,61.11,47,20,20,0,0
2/15/2022,04:00:00,14.64,65.71,69.53,0,0,0,0,0,53.6,61.84,47,20,20,0,0
2/15/2022,05:00:00,14.64,66.7,70.37,0,0,0,0,0,53.8,62.52,47,20,20,0,0
2/15/2022,06:00:00,14.65,67.53,71.09,0,0,0,0,0,54,63.33,47,20,20,0,0
2/15/2022,07:00:00,15.65,68.3,71.78,0,0,0,0,0,54,63.97,47,20,20,0,0
2/15/2022,08:00:00,16.68,69.44,72.53,0,0,0,0,0,54,64.55,47,20,20,0,0
2/15/2022,09:00:00,18.68,51.08,57.14,0,0,1,0,0,47,55.12,47,42.5,42.5,1,0
2/15/2022,10:00:00,20.7,49.08,52.32,0,0,1,0,0,47,52.12,47,29.1,29.1,1,0
2/15/2022,11:00:00,23.77,49.02,52.17,0,0,1,0,0,47.1,51.94,47,29.8,29.8,1,0
2/15/2022,12:00:00,25.77,48.75,51.87,0,0,1,0,0,47,51.76,47,28.8,28.8,1,0
2/15/2022,13:00:00,25.77,48.97,52.16,0,0,1,0,0,47,51.94,47,29.7,29.7,1,0
2/15/2022,14:00:00,26.8,49.04,52.16,0,0,1,0,0,47.1,52.03,47,29.9,29.9,1,0
2/15/2022,15:00:00,28.83,48.93,52.23,0,0,1,0,0,47,52.02,47,30,30,1,0
2/15/2022,16:00:00,27.81,48.81,52.05,0,0,1,0,0,47,51.86,47,31,31,1,0
2/15/2022,17:00:00,26.81,48.47,52.12,0,0,1,0,0,46.9,51.77,47,31.1,31.1,1,0
2/15/2022,18:00:00,25.8,48.97,52.14,0,0,1,0,0,47.1,52.06,47,30.3,30.3,1,0
2/15/2022,19:00:00,25.8,49.1,51.06,0,0,0,0,0,46.9,52.38,47,20,20,0,0
2/15/2022,20:00:00,24.8,53,53.09,0,0,0,0,0,48.7,53.96,47,20,20,0,0
2/15/2022,21:00:00,24.8,57.23,57.32,0,0,0,0,0,49.6,55.3,47,20,20,0,0
2/15/2022,22:00:00,24.8,60.99,61.95,0,0,0,0,0,50.1,56.56,47,20,20,0,0
2/15/2022,23:00:00,24.8,62.54,65.4,0,0,0,0,0,50.4,57.58,47,20,20,0,0
2/16/2022,00:00:00,25.8,62.67,67.04,0,0,0,0,0,50.6,58.57,47,20,20,0,0
2/16/2022,01:00:00,25.8,62.97,67.62,0,0,0,0,0,50.9,59.58,47,20,20,0,0
2/16/2022,02:00:00,25.8,63.96,68.12,0,0,0,0,0,51,60.52,47,20,20,0,0
2/16/2022,03:00:00,26.8,64.99,68.81,0,0,0,0,0,51.3,61.32,47,20,20,0,0
2/16/2022,04:00:00,26.8,66.09,69.6,0,0,0,0,0,51.1,62.09,47,20,20,0,0
2/16/2022,05:00:00,26.8,67.26,70.46,0,0,0,0,0,50.9,62.84,47,20,20,0,0
2/16/2022,06:00:00,27.8,67.83,71.22,0,0,0,0,0,51.3,63.54,47,20,20,0,0
2/16/2022,07:00:00,27.8,68.88,72.05,0,0,0,0,0,51.1,64.19,47,20,20,0,0
2/16/2022,08:00:00,28.8,69.69,72.73,0,0,0,0,0,50.9,64.84,47,20,20,0,0
2/16/2022,09:00:00,31.81,54.41,62.69,0,0,0,1,0,47.8,60.44,47,96.1,96.1,0,1
2/16/2022,10:00:00,35.85,49.42,53.09,0,0,0,1,0,46.9,52.66,47,49.6,49.6,0,1
2/16/2022,11:00:00,44.05,49.17,52.68,0,0,0,1,0,47,52.42,47,52.5,52.5,0,1
2/16/2022,12:00:00,47.11,49.2,52.62,0,0,0,1,0,46.9,52.36,47,54.9,54.9,0,1
2/16/2022,13:00:00,51.15,49.29,52.77,0,0,0,1,0,47.2,52.54,47,67,67,0,1
2/16/2022,14:00:00,52.16,49.06,52.66,0,0,0,1,0,46.8,52.24,47,63.8,63.8,0,1
2/16/2022,15:00:00,52.16,49.33,52.97,0,0,0,1,0,47,52.51,47,65.6,65.6,0,1
2/16/2022,16:00:00,51.14,49.06,52.59,0,0,0,1,0,47,52.31,47,64.6,64.6,0,1
2/16/2022,17:00:00,50.14,49.2,52.73,0,0,0,1,0,47.1,52.42,47,65.3,65.3,0,1
2/16/2022,18:00:00,50.14,49.02,52.39,0,0,0,1,0,47,52.19,47,67,67,0,1
2/16/2022,19:00:00,50.14,48.83,51.35,0,0,0,0,0,46.9,52.28,47,20,20,0,0
2/16/2022,20:00:00,49.12,52.14,53.16,0,0,0,0,0,46.9,53.74,47,20,20,0,0
2/16/2022,21:00:00,50.13,56.64,56.94,0,0,0,0,0,47,55.01,47,20,20,0,0
2/16/2022,22:00:00,50.13,61.21,62.11,0,0,0,0,0,47.5,56.09,47,20,20,0,0
2/16/2022,23:00:00,48.11,63.37,65.96,0,0,0,0,0,48,57.15,47,20,20,0,0
2/17/2022,00:00:00,49.11,63.17,67.65,0,0,0,0,0,48.5,58.08,47,20,20,0,0
2/17/2022,01:00:00,46.06,63.75,68.27,0,0,0,0,0,49.2,59.01,47,20,20,0,0
2/17/2022,02:00:00,45.05,64.94,68.91,0,0,0,0,0,49.7,59.84,47,20,20,0,0
2/17/2022,03:00:00,44.03,65.84,69.74,0,0,0,0,0,50.2,60.63,47,20,20,0,0
2/17/2022,04:00:00,44.03,66.68,70.61,0,0,0,0,0,50.6,61.44,47,20,20,0,0
2/17/2022,05:00:00,44.03,67.46,71.34,0,0,0,0,0,51,62.13,47,20,20,0,0
2/17/2022,06:00:00,44.03,68.28,72.06,0,0,0,0,0,51.4,62.84,47,20,20,0,0
2/17/2022,07:00:00,45.04,69.26,72.75,0,0,0,0,0,51.6,63.51,47,20,20,0,0
2/17/2022,08:00:00,45.04,70.28,73.5,0,0,0,0,0,51.7,64.12,47,20,20,0,0
2/17/2022,09:00:00,45.04,51.94,57.41,0,0,0,0,1,48.3,56.02,47,100,100,0,0
2/17/2022,10:00:00,39.01,49.47,53.45,0,0,0,0,1,46.8,53.04,47,58.3,58.3,0,0
2/17/2022,11:00:00,35.99,49.31,53.18,0,0,0,0,1,46.9,52.89,47,45,45,0,0
2/17/2022,12:00:00,34.96,49.35,52.97,0,0,0,0,1,47,52.8,47,42.6,42.6,0,0
2/17/2022,13:00:00,34.96,49.06,52.53,0,0,0,0,1,47,52.49,47,40.9,40.9,0,0
2/17/2022,14:00:00,33.9,49.1,52.39,0,0,0,0,1,47,52.51,47,39.3,39.3,0,0
2/17/2022,15:00:00,33.9,48.95,52.43,0,0,0,0,1,46.9,52.44,47,38.3,38.3,0,0
2/17/2022,16:00:00,32.9,49.15,52.52,0,0,0,0,1,47.1,52.5,47,36.6,36.6,0,0
2/17/2022,17:00:00,31.9,49.02,52.43,0,0,0,0,1,47,52.51,47,35.9,35.9,0,0
2/17/2022,18:00:00,30.88,49.08,52.34,0,0,0,0,1,47.2,52.45,47,33.4,33.4,0,0
2/17/2022,19:00:00,29.86,50.7,52.25,0,0,0,0,0,46.9,53.43,47,20,20,0,0
2/17/2022,20:00:00,28.85,53.16,54.51,0,0,0,0,0,48.1,54.76,47,20,20,0,0
2/17/2022,21:00:00,28.85,57.83,58.28,0,0,0,0,0,49,56.03,47,20,20,0,0
2/17/2022,22:00:00,27.85,61.25,62.61,0,0,0,0,0,49.7,57.1,47,20,20,0,0
2/17/2022,23:00:00,26.84,62.92,66.07,0,0,0,0,0,50.2,57.99,47,20,20,0,0
2/18/2022,00:00:00,23.83,63.14,67.58,0,0,0,0,0,50.6,58.8,47,20,20,0,0
2/18/2022,01:00:00,21.79,63.64,68.25,0,0,0,0,0,51.3,59.59,47,20,20,0,0
2/18/2022,02:00:00,19.75,64.76,68.72,0,0,0,0,0,52,60.34,47,20,20,0,0
2/18/2022,03:00:00,18.73,64.99,69.33,0,0,0,0,0,52.5,61.03,47,20,20,0,0
2/18/2022,04:00:00,17.73,65.76,69.8,0,0,0,0,0,53,61.74,47,20,20,0,0
2/18/2022,05:00:00,16.7,66.75,70.34,0,0,0,0,0,53.5,62.18,47,20,20,0,0
2/18/2022,06:00:00,15.69,67.91,71.13,0,0,0,0,0,53.8,62.99,47,20,20,0,0
2/18/2022,07:00:00,15.69,69.08,71.88,0,0,0,0,0,53.9,63.69,47,20,20,0,0
2/18/2022,08:00:00,15.69,55.83,62.34,0,0,1,0,0,51.4,60.27,47,33,33,1,0
2/18/2022,09:00:00,14.69,49.44,53.16,0,0,1,0,0,47,52.72,47,23.6,23.6,1,0
2/18/2022,10:00:00,14.69,49.11,52.3,0,0,1,0,0,47.1,52.26,47,22.6,22.6,1,0
2/18/2022,11:00:00,15.69,48.88,51.89,0,0,1,0,0,47.2,51.91,47,22.5,22.5,1,0
2/18/2022,12:00:00,18.71,48.99,52.05,0,0,1,0,0,47,52.07,47,23.2,23.2,1,0
2/18/2022,13:00:00,20.75,48.88,52.17,0,0,1,0,0,46.7,51.97,47,24.9,24.9,1,0
2/18/2022,14:00:00,21.79,49.02,52.21,0,0,1,0,0,47,52.14,47,24.8,24.8,1,0
2/18/2022,15:00:00,20.79,49.11,52.35,0,0,1,0,0,47,52.2,47,26.5,26.5,1,0
2/18/2022,16:00:00,22.84,49.11,52.32,0,0,1,0,0,47.2,52.22,47,25.7,25.7,1,0
2/18/2022,17:00:00,22.84,49.01,52.16,0,0,1,0,0,47,52.07,47,26.4,26.4,1,0
2/18/2022,18:00:00,20.82,49.04,52.28,0,0,1,0,0,47,52.2,47,24.7,24.7,1,0
2/18/2022,19:00:00,18.82,50.93,52.01,0,0,0,0,0,47.3,53.07,47,20,20,0,0
2/18/2022,20:00:00,17.78,53.09,53.67,0,0,0,0,0,49,54.61,47,20,20,0,0
2/18/2022,21:00:00,18.81,57.3,57.47,0,0,0,0,0,50.4,55.83,47,20,20,0,0
2/18/2022,22:00:00,20.81,60.81,61.84,0,0,0,0,0,51.6,57.02,47,20,20,0,0
2/18/2022,23:00:00,20.81,62.76,65.17,0,0,0,0,0,52.2,58.07,47,20,20,0,0
2/19/2022,00:00:00,22.88,62.16,66.74,0,0,0,0,0,52.7,58.98,47,20,20,0,0
2/19/2022,01:00:00,23.89,62.92,67.28,0,0,0,0,0,53.1,59.88,47,20,20,0,0
2/19/2022,02:00:00,23.89,63.93,67.78,0,0,0,0,0,53.5,60.74,47,20,20,0,0
2/19/2022,03:00:00,24.89,64.65,68.5,0,0,0,0,0,53.7,61.59,47,20,20,0,0
2/19/2022,04:00:00,26.92,65.73,69.36,0,0,0,0,0,53.9,62.38,47,20,20,0,0
2/19/2022,05:00:00,27.93,66.66,70.19,0,0,0,0,0,53.4,63.19,47,20,20,0,0
2/19/2022,06:00:00,24.92,67.82,71.02,0,0,0,0,0,53.1,63.86,47,20,20,0,0
2/19/2022,07:00:00,20.87,69.02,71.88,0,0,0,0,0,52.9,64.41,47,20,20,0,0
2/19/2022,08:00:00,16.8,61.1,71.74,0,0,0,1,0,56.2,66.06,47,33,33,0,1
2/19/2022,09:00:00,16.8,49.74,54.01,0,0,0,1,0,47.2,53.23,47,30.4,30.4,0,1
2/19/2022,10:00:00,16.8,48.99,52.23,0,0,0,1,0,47,52.09,47,24.8,24.8,0,1
2/19/2022,11:00:00,19.81,48.75,51.81,0,0,0,1,0,46.8,51.79,47,23.4,23.4,0,1
2/19/2022,12:00:00,18.79,48.95,52.08,0,0,0,1,0,47,51.97,47,24.3,24.3,0,1
2/19/2022,13:00:00,18.81,49.08,52.21,0,0,0,1,0,47,52.12,47,27.6,27.6,0,1
2/19/2022,14:00:00,19.81,48.99,52.07,0,0,0,1,0,47.1,52.01,47,26.8,26.8,0,1
2/19/2022,15:00:00,19.81,48.95,52.23,0,0,0,1,0,47.1,52.1,47,26,26,0,1
2/19/2022,16:00:00,18.79,48.93,52.16,0,0,0,1,0,46.8,52.1,47,26.9,26.9,0,1
2/19/2022,17:00:00,18.79,48.97,52.26,0,0,0,1,0,46.9,52.15,47,26.9,26.9,0,1
2/19/2022,18:00:00,16.78,48.97,52.16,0,0,0,1,0,47,52.06,47,23.6,23.6,0,1
2/19/2022,19:00:00,15.76,50.77,51.62,0,0,0,0,0,47,52.68,47,20,20,0,0
2/19/2022,20:00:00,15.76,52.39,53.34,0,0,0,0,0,47.6,54.27,47,20,20,0,0
2/19/2022,21:00:00,15.76,56.04,56.58,0,0,0,0,0,49,55.77,47,20,20,0,0
2/19/2022,22:00:00,15.76,59.61,60.62,0,0,0,0,0,50.5,56.94,47,20,20,0,0
2/19/2022,23:00:00,16.76,61.14,64.11,0,0,0,0,0,51.3,58.06,47,20,20,0,0
2/20/2022,00:00:00,15.76,61.86,65.78,0,0,0,0,0,51.9,59.06,47,20,20,0,0
2/20/2022,01:00:00,15.76,62.38,66.5,0,0,0,0,0,52.4,59.99,47,20,20,0,0
