DateTime,SQ1_CP1_DF_OAT,1CHWR
4/1/2022 14:00:00,37.02,59.18
4/1/2022 15:00:00,37.63,58.86
4/1/2022 16:00:00,38.14,58.5
4/1/2022 17:00:00,37.12,58.24
4/1/2022 18:00:00,35.52,57.74
4/1/2022 19:00:00,33.88,57.31
4/1/2022 20:00:00,32.72,57.52
4/1/2022 21:00:00,31.68,56.3
4/1/2022 22:00:00,31.38,56.23
4/1/2022 23:00:00,31.37,58.48
4/2/2022 0:00:00,31.24,60.64
4/2/2022 1:00:00,31.23,62.08
4/2/2022 2:00:00,31.21,63.55
4/2/2022 3:00:00,30.4,64.71
4/2/2022 4:00:00,29.98,65.75
4/2/2022 5:00:00,30.25,66.69
4/2/2022 6:00:00,29.83,67.55
4/2/2022 7:00:00,28.82,68.23
4/2/2022 8:00:00,29.35,68.09
4/2/2022 9:00:00,31.34,55.4
4/2/2022 10:00:00,34.78,55.47
4/2/2022 11:00:00,36.74,55.71
4/2/2022 12:00:00,39.34,56.73
4/2/2022 13:00:00,40.04,57.34
4/2/2022 14:00:00,41.32,57.49
4/2/2022 15:00:00,41.81,58.1
4/2/2022 16:00:00,42.32,58.62
4/2/2022 17:00:00,41.63,58.84
4/2/2022 18:00:00,40.98,59.02
4/2/2022 19:00:00,39.66,58.26
4/2/2022 20:00:00,38.45,58.33
4/2/2022 21:00:00,37.18,58.8
4/2/2022 22:00:00,36.8,58.8
4/2/2022 23:00:00,36.65,60.17
4/3/2022 0:00:00,36.56,62.11
4/3/2022 1:00:00,36.07,63.34
4/3/2022 2:00:00,35.99,64.45
4/3/2022 3:00:00,36.03,65.57
4/3/2022 4:00:00,35.69,66.58
4/3/2022 5:00:00,35.38,67.41
4/3/2022 6:00:00,34.71,68.2
4/3/2022 7:00:00,34.83,68.59
4/3/2022 8:00:00,33.84,69.28
4/3/2022 9:00:00,32.58,72.3
4/3/2022 10:00:00,33.11,60.08
4/3/2022 11:00:00,35.31,58.93
4/3/2022 12:00:00,37.88,59.32
4/3/2022 13:00:00,39.53,60.26
4/3/2022 14:00:00,40.26,60.73
4/3/2022 15:00:00,42.38,61.05
4/3/2022 16:00:00,42.54,61.38
4/3/2022 17:00:00,42.03,61.41
4/3/2022 18:00:00,42.41,61.52
4/3/2022 19:00:00,42.12,61.2
4/3/2022 20:00:00,40.15,61.2
4/3/2022 21:00:00,39.09,61.2
4/3/2022 22:00:00,37.63,62.06
4/3/2022 23:00:00,36.11,63.84
4/4/2022 0:00:00,34.35,64.85
4/4/2022 1:00:00,33.24,65.75
4/4/2022 2:00:00,32.67,66.72
4/4/2022 3:00:00,31.63,67.51
4/4/2022 4:00:00,31.04,68.23
4/4/2022 5:00:00,30.28,68.81
4/4/2022 6:00:00,30.34,69.28
4/4/2022 7:00:00,30.29,69.75
4/4/2022 8:00:00,31.95,70
4/4/2022 9:00:00,33.78,61.72
4/4/2022 10:00:00,37.59,58.55
4/4/2022 11:00:00,39.91,58.84
4/4/2022 12:00:00,42.5,59.59
4/4/2022 13:00:00,43.72,59.67
4/4/2022 14:00:00,44.21,59.31
4/4/2022 15:00:00,45.49,59.27
4/4/2022 16:00:00,46.02,59.31
4/4/2022 17:00:00,46.3,59.45
4/4/2022 18:00:00,44.31,59.85
4/4/2022 19:00:00,42.5,59.23
4/4/2022 20:00:00,41.8,59.16
4/4/2022 21:00:00,41.17,58.48
4/4/2022 22:00:00,40.71,58.51
4/4/2022 23:00:00,40.35,60.35
4/5/2022 0:00:00,40.33,62.11
4/5/2022 1:00:00,39.69,63.45
4/5/2022 2:00:00,39.81,64.71
4/5/2022 3:00:00,39.79,65.75
4/5/2022 4:00:00,39.37,66.72
4/5/2022 5:00:00,40.2,67.55
4/5/2022 6:00:00,40.1,68.34
4/5/2022 7:00:00,39.66,69.03
4/5/2022 8:00:00,38.96,69.64
4/5/2022 9:00:00,39.05,63.01
4/5/2022 10:00:00,40.46,61.11
4/5/2022 11:00:00,43.57,61.43
4/5/2022 12:00:00,45.8,61.21
4/5/2022 13:00:00,47.48,61.43
4/5/2022 14:00:00,48.96,61.43
4/5/2022 15:00:00,49.66,61.07
4/5/2022 16:00:00,49.16,60.85
4/5/2022 17:00:00,50.42,60.89
4/5/2022 18:00:00,53.69,61.18
4/5/2022 19:00:00,49.99,61.23
4/5/2022 20:00:00,49.57,61.27
4/5/2022 21:00:00,48.6,61.48
4/5/2022 22:00:00,48.65,61.56
4/5/2022 23:00:00,48.64,63
4/6/2022 0:00:00,49.78,64.58
4/6/2022 1:00:00,51.33,65.66
4/6/2022 2:00:00,51.51,66.78
4/6/2022 3:00:00,50.23,67.6
4/6/2022 4:00:00,48.27,68.43
4/6/2022 5:00:00,47.18,69.08
4/6/2022 6:00:00,46.14,69.69
4/6/2022 7:00:00,45.54,70.2
4/6/2022 8:00:00,45.87,71.42
4/6/2022 9:00:00,47.49,61.3
4/6/2022 10:00:00,48.27,60.69
4/6/2022 11:00:00,47.48,60.3
4/6/2022 12:00:00,47.58,60.26
4/6/2022 13:00:00,48.02,60.55
4/6/2022 14:00:00,49.26,60.8
4/6/2022 15:00:00,51.91,61.77
4/6/2022 16:00:00,52.78,62.19
4/6/2022 17:00:00,49.25,62.15
4/6/2022 18:00:00,48.53,61.72
4/6/2022 19:00:00,48.02,61.93
4/6/2022 20:00:00,47.95,62.33
4/6/2022 21:00:00,46.34,62.37
4/6/2022 22:00:00,46.14,62.51
4/6/2022 23:00:00,46.51,63.91
4/7/2022 0:00:00,46.4,65.21
4/7/2022 1:00:00,47.38,66.25
4/7/2022 2:00:00,48.38,67.23
4/7/2022 3:00:00,48.18,68.09
4/7/2022 4:00:00,47.45,68.88
4/7/2022 5:00:00,46.81,69.57
4/7/2022 6:00:00,46.69,70.18
4/7/2022 7:00:00,46.6,70.65
4/7/2022 8:00:00,46.11,69.84
4/7/2022 9:00:00,47.57,63.57
4/7/2022 10:00:00,48.09,62.82
4/7/2022 11:00:00,49.68,63
4/7/2022 12:00:00,51.92,63.86
4/7/2022 13:00:00,51.59,63.95
4/7/2022 14:00:00,54.51,64.35
4/7/2022 15:00:00,55.34,64.2
4/7/2022 16:00:00,53.68,64
4/7/2022 17:00:00,50.58,63.36
4/7/2022 18:00:00,49.11,62.82
4/7/2022 19:00:00,49.78,62.71
4/7/2022 20:00:00,49.92,63.03
4/7/2022 21:00:00,46.75,62.06
4/7/2022 22:00:00,46.88,62.2
4/7/2022 23:00:00,48,63.79
4/8/2022 0:00:00,47.08,65.48
4/8/2022 1:00:00,46.3,66.7
4/8/2022 2:00:00,44.83,67.75
4/8/2022 3:00:00,43.59,68.68
4/8/2022 4:00:00,41.85,69.44
4/8/2022 5:00:00,40.29,70.09
4/8/2022 6:00:00,40.14,70.66
4/8/2022 7:00:00,38.98,71.02
4/8/2022 8:00:00,40.04,72.9
4/8/2022 9:00:00,41.66,63.54
4/8/2022 10:00:00,41.59,60.3
4/8/2022 11:00:00,42.92,59.68
4/8/2022 12:00:00,44.93,60.37
4/8/2022 13:00:00,45.41,60.69
4/8/2022 14:00:00,45.45,60.69
4/8/2022 15:00:00,46.62,60.87
4/8/2022 16:00:00,46.4,60.98
4/8/2022 17:00:00,48.41,60.69
4/8/2022 18:00:00,47.36,60.33
4/8/2022 19:00:00,47.48,60.22
4/8/2022 20:00:00,46.87,60.66
4/8/2022 21:00:00,44.92,60.91
4/8/2022 22:00:00,43.63,60.96
4/8/2022 23:00:00,42.44,62.62
4/9/2022 0:00:00,41.12,63.81
4/9/2022 1:00:00,40.34,64.85
4/9/2022 2:00:00,38.57,65.84
4/9/2022 3:00:00,37.76,66.7
4/9/2022 4:00:00,37.74,67.42
4/9/2022 5:00:00,37.88,68.11
4/9/2022 6:00:00,37.78,68.68
4/9/2022 7:00:00,38.27,69.26
4/9/2022 8:00:00,38.61,58.08
4/9/2022 9:00:00,39.84,57.49
4/9/2022 10:00:00,41.64,58.46
4/9/2022 11:00:00,40.5,58.89
4/9/2022 12:00:00,42.86,59.07
4/9/2022 13:00:00,42.83,59.61
4/9/2022 14:00:00,44.53,60.04
4/9/2022 15:00:00,44.39,60.17
4/9/2022 16:00:00,44.46,59.92
4/9/2022 17:00:00,40.43,59.49
4/9/2022 18:00:00,39.66,58.77
4/9/2022 19:00:00,37.8,57.69
4/9/2022 20:00:00,36.89,57.43
4/9/2022 21:00:00,36.8,57.76
4/9/2022 22:00:00,37.03,57.76
4/9/2022 23:00:00,36.66,59.23
4/10/2022 0:00:00,35.85,61.07
4/10/2022 1:00:00,35.61,62.33
4/10/2022 2:00:00,35.1,63.37
4/10/2022 3:00:00,35.35,64.6
4/10/2022 4:00:00,35.04,65.53
4/10/2022 5:00:00,35.38,66.51
4/10/2022 6:00:00,35.24,67.26
4/10/2022 7:00:00,35.19,68.05
4/10/2022 8:00:00,35.36,68.74
4/10/2022 9:00:00,36.39,69.28
4/10/2022 10:00:00,37.78,61.72
4/10/2022 11:00:00,39.34,56.82
4/10/2022 12:00:00,39.67,55.35
4/10/2022 13:00:00,40.66,55.22
4/10/2022 14:00:00,41.63,55.47
4/10/2022 15:00:00,44.74,56.05
4/10/2022 16:00:00,46.77,57.06
4/10/2022 17:00:00,48.07,57.49
4/10/2022 18:00:00,49.21,57.69
4/10/2022 19:00:00,48.56,57.97
4/10/2022 20:00:00,43.83,58.37
4/10/2022 21:00:00,41.84,58.15
4/10/2022 22:00:00,40.59,58.8
4/10/2022 23:00:00,40.18,60.49
4/11/2022 0:00:00,39.57,61.79
4/11/2022 1:00:00,39.14,62.91
4/11/2022 2:00:00,38.89,64.02
4/11/2022 3:00:00,38.7,65.1
4/11/2022 4:00:00,38.62,65.97
4/11/2022 5:00:00,38.01,66.78
4/11/2022 6:00:00,37.71,67.5
4/11/2022 7:00:00,37.68,68.14
4/11/2022 8:00:00,38.48,70.83
4/11/2022 9:00:00,38.57,60.19
4/11/2022 10:00:00,39.99,66.36
4/11/2022 11:00:00,41.25,62.26
4/11/2022 12:00:00,41.44,61.54
4/11/2022 13:00:00,45.05,55.35
4/11/2022 14:00:00,47.83,55.67
4/11/2022 15:00:00,50.91,56.05
4/11/2022 16:00:00,52.4,55
4/11/2022 17:00:00,51.55,54.73
4/11/2022 18:00:00,47.68,54.7
4/11/2022 19:00:00,45.98,54.34
4/11/2022 20:00:00,45.55,54.37
4/11/2022 21:00:00,47.31,54.95
4/11/2022 22:00:00,48.59,55.13
4/11/2022 23:00:00,52.7,56.61
4/12/2022 0:00:00,53.62,58.69
4/12/2022 1:00:00,53.23,60.57
4/12/2022 2:00:00,53.39,62.08
4/12/2022 3:00:00,50.18,63.52
4/12/2022 4:00:00,49.57,64.74
4/12/2022 5:00:00,48.18,65.86
4/12/2022 6:00:00,47.14,66.79
4/12/2022 7:00:00,45.81,67.73
4/12/2022 8:00:00,46.76,68.49
4/12/2022 9:00:00,49.19,61
4/12/2022 10:00:00,52.33,55.65
4/12/2022 11:00:00,56.39,55.51
4/12/2022 12:00:00,57.73,57.36
4/12/2022 13:00:00,58.81,59.74
4/12/2022 14:00:00,59.85,58.8
4/12/2022 15:00:00,60.16,58.32
4/12/2022 16:00:00,61.04,58.57
4/12/2022 17:00:00,60.67,58.6
4/12/2022 18:00:00,60.45,58.71
4/12/2022 19:00:00,60.09,58.46
4/12/2022 20:00:00,59.75,59.25
4/12/2022 21:00:00,57.55,59.25
4/12/2022 22:00:00,56.7,59.4
4/12/2022 23:00:00,55.41,61.52
4/13/2022 0:00:00,54.59,63.32
4/13/2022 1:00:00,53.6,64.83
4/13/2022 2:00:00,53.18,TIME (-1)
4/13/2022 3:00:00,50.1,67.14
4/13/2022 4:00:00,50.05,67.86
4/13/2022 5:00:00,50.84,68.9
4/13/2022 6:00:00,50.75,69.62
4/13/2022 7:00:00,50.4,70.34
4/13/2022 8:00:00,50.13,71.74
4/13/2022 9:00:00,49.66,57.07
4/13/2022 10:00:00,50.82,55.71
4/13/2022 11:00:00,55.84,55.85
4/13/2022 12:00:00,57.4,56.35
4/13/2022 13:00:00,56.35,56.53
4/13/2022 14:00:00,55.44,56.17
4/13/2022 15:00:00,56.28,56.08
4/13/2022 16:00:00,57.23,56.41
4/13/2022 17:00:00,57.38,56.37
4/13/2022 18:00:00,57.9,56.01
4/13/2022 19:00:00,57.43,56.05
4/13/2022 20:00:00,58.15,56.44
4/13/2022 21:00:00,55.81,54.82
4/13/2022 22:00:00,54.12,55.15
4/13/2022 23:00:00,54.11,57.81
4/14/2022 0:00:00,53.31,60.37
4/14/2022 1:00:00,50.36,62.58
4/14/2022 2:00:00,49.57,64.45
4/14/2022 3:00:00,47.6,65.28
4/14/2022 4:00:00,47.34,66.25
4/14/2022 5:00:00,48.15,67.33
4/14/2022 6:00:00,49.47,68.27
4/14/2022 7:00:00,48.6,69.1
4/14/2022 8:00:00,50.24,69.96
4/14/2022 9:00:00,55.66,73.71
4/14/2022 10:00:00,51.29,63.19
4/14/2022 11:00:00,49.85,58.37
4/14/2022 12:00:00,48.43,56.61
4/14/2022 13:00:00,53.42,56.32
4/14/2022 14:00:00,55.03,55.92
4/14/2022 15:00:00,54.61,56.25
4/14/2022 16:00:00,56.88,56.86
4/14/2022 17:00:00,57.68,57.25
4/14/2022 18:00:00,55.68,57.29
4/14/2022 19:00:00,53.69,56.79
4/14/2022 20:00:00,51.93,57.04
4/14/2022 21:00:00,50.99,57.29
4/14/2022 22:00:00,50.34,57.27
4/14/2022 23:00:00,49.47,59.14
4/15/2022 0:00:00,47.17,61.12
4/15/2022 1:00:00,46.27,62.67
4/15/2022 2:00:00,45.67,63.79
4/15/2022 3:00:00,44.58,64.8
4/15/2022 4:00:00,44.39,65.64
4/15/2022 5:00:00,43.37,66.43
4/15/2022 6:00:00,42.74,67.12
4/15/2022 7:00:00,42.47,67.77
4/15/2022 8:00:00,43.83,68.34
4/15/2022 9:00:00,47.18,69.13
4/15/2022 10:00:00,49.92,69.78
4/15/2022 11:00:00,52.32,70.47
4/15/2022 12:00:00,56.22,71.22
4/15/2022 13:00:00,58.42,71.83
4/15/2022 14:00:00,55.19,72.37
4/15/2022 15:00:00,52.81,72.77
4/15/2022 16:00:00,50.05,73.02
4/15/2022 17:00:00,49.93,73.31
4/15/2022 18:00:00,51.96,73.45
4/15/2022 19:00:00,52.43,73.89
4/15/2022 20:00:00,52.84,74.14
4/15/2022 21:00:00,52.95,74.46
4/15/2022 22:00:00,49.34,74.68
4/15/2022 23:00:00,42.36,74.93
4/16/2022 0:00:00,42.57,75
4/16/2022 1:00:00,41.37,75.07
4/16/2022 2:00:00,36.96,75.07
4/16/2022 3:00:00,36.09,75.25
4/16/2022 4:00:00,35.73,75.33
4/16/2022 5:00:00,35.31,75.36
4/16/2022 6:00:00,34.26,75.4
4/16/2022 7:00:00,33.73,75.43
4/16/2022 8:00:00,34.46,64.49
4/16/2022 9:00:00,36.66,58.44
4/16/2022 10:00:00,40.18,56.5
4/16/2022 11:00:00,41.75,55.96
4/16/2022 12:00:00,41.79,56.71
4/16/2022 13:00:00,42.75,57.02
4/16/2022 14:00:00,44.36,56.84
4/16/2022 15:00:00,45.67,57.06
4/16/2022 16:00:00,45.51,57.02
4/16/2022 17:00:00,41.32,57.38
4/16/2022 18:00:00,40.94,57.25
4/16/2022 19:00:00,39.5,56.39
4/16/2022 20:00:00,38.4,56.32
4/16/2022 21:00:00,37.18,56.32
4/16/2022 22:00:00,34.77,56.43
4/16/2022 23:00:00,34.56,57.87
4/17/2022 0:00:00,34.04,59.83
4/17/2022 1:00:00,33.3,61.34
4/17/2022 2:00:00,32.72,62.82
4/17/2022 3:00:00,31.4,64
4/17/2022 4:00:00,31.35,65.16
4/17/2022 5:00:00,31.37,66.15
4/17/2022 6:00:00,30.86,67.05
4/17/2022 7:00:00,29.92,67.84
4/17/2022 8:00:00,31.3,68.56
4/17/2022 9:00:00,33.89,69.13
4/17/2022 10:00:00,35.59,68.94
4/17/2022 11:00:00,38.07,69.44
4/17/2022 12:00:00,39.09,70.27
4/17/2022 13:00:00,40.67,70.99
4/17/2022 14:00:00,41.79,71.71
4/17/2022 15:00:00,44.63,72.36
4/17/2022 16:00:00,45.55,72.9
4/17/2022 17:00:00,46.48,73.22
4/17/2022 18:00:00,47.26,73.51
4/17/2022 19:00:00,43.74,73.51
4/17/2022 20:00:00,43.2,73.65
4/17/2022 21:00:00,42.36,73.87
4/17/2022 22:00:00,41.29,73.87
4/17/2022 23:00:00,39.46,74.01
4/18/2022 0:00:00,37.73,74.12
4/18/2022 1:00:00,35.12,74.34
4/18/2022 2:00:00,34.08,74.41
4/18/2022 3:00:00,33.11,74.48
4/18/2022 4:00:00,32.31,74.48
4/18/2022 5:00:00,32.06,74.52
4/18/2022 6:00:00,31.61,74.55
4/18/2022 7:00:00,31.75,74.59
4/18/2022 8:00:00,36.03,74.62
4/18/2022 9:00:00,39.22,72.72
4/18/2022 10:00:00,41.5,61.39
4/18/2022 11:00:00,41.74,58.05
4/18/2022 12:00:00,41.55,57.18
4/18/2022 13:00:00,42.39,57.11
4/18/2022 14:00:00,41.43,57.33
4/18/2022 15:00:00,41.75,57
4/18/2022 16:00:00,40.18,56.7
4/18/2022 17:00:00,35.39,56.5
4/18/2022 18:00:00,34.23,56.03
4/18/2022 19:00:00,33.45,55.27
4/18/2022 20:00:00,33.43,55.42
4/18/2022 21:00:00,33.99,55.71
4/18/2022 22:00:00,35.22,55.99
4/18/2022 23:00:00,35.83,57.69
4/19/2022 0:00:00,35.5,59.56
4/19/2022 1:00:00,35.2,61.05
4/19/2022 2:00:00,34.53,62.1
4/19/2022 3:00:00,34.82,63.64
4/19/2022 4:00:00,35.08,64.83
4/19/2022 5:00:00,34.73,65.84
4/19/2022 6:00:00,34.56,66.74
4/19/2022 7:00:00,35.14,67.57
4/19/2022 8:00:00,35.5,68.25
4/19/2022 9:00:00,36.45,63.63
4/19/2022 10:00:00,37.11,56.97
4/19/2022 11:00:00,38.32,55.42
4/19/2022 12:00:00,39.01,55.49
4/19/2022 13:00:00,39.84,55.31
4/19/2022 14:00:00,40.2,55.09
4/19/2022 15:00:00,41.32,55.06
4/19/2022 16:00:00,40.54,54.97
4/19/2022 17:00:00,41.49,54.86
4/19/2022 18:00:00,40.66,54.99
4/19/2022 19:00:00,39.68,54.41
4/19/2022 20:00:00,38.51,54.45
4/19/2022 21:00:00,38.09,54.97
4/19/2022 22:00:00,38.38,55.15
4/19/2022 23:00:00,38.62,57.2
4/20/2022 0:00:00,37.84,58.96
4/20/2022 1:00:00,37.13,60.44
4/20/2022 2:00:00,36.69,61.88
4/20/2022 3:00:00,36.71,63.14
4/20/2022 4:00:00,36.77,64.26
4/20/2022 5:00:00,36.75,65.39
4/20/2022 6:00:00,36.7,66.22
4/20/2022 7:00:00,35.98,67.26
4/20/2022 8:00:00,36.54,67.69
4/20/2022 9:00:00,37.6,61.97
4/20/2022 10:00:00,40.18,56.61
4/20/2022 11:00:00,42.34,55.24
4/20/2022 12:00:00,44.2,55.45
4/20/2022 13:00:00,47.69,55.38
4/20/2022 14:00:00,48.36,55.53
4/20/2022 15:00:00,49.45,55.45
4/20/2022 16:00:00,49.88,55.4
4/20/2022 17:00:00,49.69,55.51
4/20/2022 18:00:00,50.05,55.58
4/20/2022 19:00:00,48.1,55.69
4/20/2022 20:00:00,46.17,55.9
4/20/2022 21:00:00,44.81,55.9
4/20/2022 22:00:00,44.4,55.98
4/20/2022 23:00:00,44.53,57.56
4/21/2022 0:00:00,42.7,59.36
4/21/2022 1:00:00,41.87,60.98
4/21/2022 2:00:00,41.74,62.2
4/21/2022 3:00:00,41.74,63.46
4/21/2022 4:00:00,41.71,64.51
4/21/2022 5:00:00,41.44,65.41
4/21/2022 6:00:00,41.81,66.27
4/21/2022 7:00:00,42.22,67.14
4/21/2022 8:00:00,41.91,69.19
4/21/2022 9:00:00,42.6,62.28
4/21/2022 10:00:00,47.32,57.69
4/21/2022 11:00:00,49.16,56.61
4/21/2022 12:00:00,50.76,56.68
4/21/2022 13:00:00,52.23,56.5
4/21/2022 14:00:00,54.24,55.85
4/21/2022 15:00:00,56.15,56.17
4/21/2022 16:00:00,57.29,56.3
4/21/2022 17:00:00,59.2,56.98
4/21/2022 18:00:00,61.26,57.45
4/21/2022 19:00:00,60.53,57.38
4/21/2022 20:00:00,59.72,58.05
4/21/2022 21:00:00,58.54,57.76
4/21/2022 22:00:00,56.2,57.67
4/21/2022 23:00:00,48.77,59.25
4/22/2022 0:00:00,47.73,62.06
4/22/2022 1:00:00,46.11,63.75
4/22/2022 2:00:00,43.99,TIME (-1)
4/22/2022 3:00:00,42.7,66.45
4/22/2022 4:00:00,41.65,67.35
4/22/2022 5:00:00,40.45,68.14
4/22/2022 6:00:00,38.96,68.61
4/22/2022 7:00:00,39.67,69.01
4/22/2022 8:00:00,40.46,69.4
4/22/2022 9:00:00,42.89,63.72
4/22/2022 10:00:00,45.29,58.41
4/22/2022 11:00:00,47.31,55.13
4/22/2022 12:00:00,48.77,54.37
4/22/2022 13:00:00,51.56,54.66
4/22/2022 14:00:00,52.53,55.09
4/22/2022 15:00:00,54.5,56.35
4/22/2022 16:00:00,54.15,56.68
4/22/2022 17:00:00,54.41,56.8
4/22/2022 18:00:00,53.89,56.66
4/22/2022 19:00:00,51.33,56.39
4/22/2022 20:00:00,49.55,56.61
4/22/2022 21:00:00,49,56.61
4/22/2022 22:00:00,49.12,56.57
4/22/2022 23:00:00,48.9,57.92
4/23/2022 0:00:00,48.05,60.69
4/23/2022 1:00:00,47.17,62.42
4/23/2022 2:00:00,46.9,64
4/23/2022 3:00:00,47.01,65.19
4/23/2022 4:00:00,46.34,66.42
4/23/2022 5:00:00,46.44,67.21
4/23/2022 6:00:00,46.86,67.86
4/23/2022 7:00:00,47.21,68.36
4/23/2022 8:00:00,45.88,71.96
4/23/2022 9:00:00,46.15,60.01
4/23/2022 10:00:00,45.28,56.01
4/23/2022 11:00:00,45.73,54.59
4/23/2022 12:00:00,45.08,55.98
4/23/2022 13:00:00,46.6,56.16
4/23/2022 14:00:00,48.36,55.87
4/23/2022 15:00:00,48.12,55.87
4/23/2022 16:00:00,49.45,56.12
4/23/2022 17:00:00,50.3,56.37
4/23/2022 18:00:00,50.28,56.35
4/23/2022 19:00:00,47.48,56.16
4/23/2022 20:00:00,45.68,56.39
4/23/2022 21:00:00,44.66,56.57
4/23/2022 22:00:00,43.88,56.5
4/23/2022 23:00:00,43.42,57.43
4/24/2022 0:00:00,43.74,60.31
4/24/2022 1:00:00,44.81,62.01
4/24/2022 2:00:00,45.78,63.73
4/24/2022 3:00:00,45.99,65.14
4/24/2022 4:00:00,46.62,66.33
4/24/2022 5:00:00,46.6,67.37
4/24/2022 6:00:00,46.18,68.02
4/24/2022 7:00:00,46.11,68.63
4/24/2022 8:00:00,46.17,68.92
4/24/2022 9:00:00,46.93,69.28
4/24/2022 10:00:00,49.14,64.99
4/24/2022 11:00:00,51.8,58.73
4/24/2022 12:00:00,53.32,57.4
4/24/2022 13:00:00,53.01,57.11
4/24/2022 14:00:00,52.75,57.29
4/24/2022 15:00:00,55.18,57.65
4/24/2022 16:00:00,53.08,57.79
4/24/2022 17:00:00,54.8,57.79
4/24/2022 18:00:00,54.45,57.79
4/24/2022 19:00:00,55,57.9
4/24/2022 20:00:00,54.46,58.39
4/24/2022 21:00:00,55.32,58.39
4/24/2022 22:00:00,54.3,58.71
4/24/2022 23:00:00,53.26,59.79
4/25/2022 0:00:00,53.48,61.99
4/25/2022 1:00:00,55.03,63.36
4/25/2022 2:00:00,56.59,64.8
4/25/2022 3:00:00,56.78,66.13
4/25/2022 4:00:00,53.02,66.85
4/25/2022 5:00:00,50.47,67.6
4/25/2022 6:00:00,50.54,68.47
4/25/2022 7:00:00,51.25,68.97
4/25/2022 8:00:00,52.03,69.51
4/25/2022 9:00:00,57.04,60.13
4/25/2022 10:00:00,64.48,61.11
4/25/2022 11:00:00,60.41,57.76
4/25/2022 12:00:00,63.37,58.01
4/25/2022 13:00:00,64.21,57.94
4/25/2022 14:00:00,63.34,57.69
4/25/2022 15:00:00,63.01,57.63
4/25/2022 16:00:00,61.8,57.34
4/25/2022 17:00:00,62.27,57.2
4/25/2022 18:00:00,56.46,55.8
4/25/2022 19:00:00,55.62,54.75
4/25/2022 20:00:00,55.94,55.11
4/25/2022 21:00:00,54.89,55.18
4/25/2022 22:00:00,54.04,55.15
4/25/2022 23:00:00,53.77,56.7
4/26/2022 0:00:00,53.89,59.79
4/26/2022 1:00:00,53.65,61.66
4/26/2022 2:00:00,51.93,63.25
4/26/2022 3:00:00,50.41,64.54
4/26/2022 4:00:00,48.53,65.62
4/26/2022 5:00:00,47.57,66.4
4/26/2022 6:00:00,46.44,66.94
4/26/2022 7:00:00,45,67.15
4/26/2022 8:00:00,45.25,67.8
4/26/2022 9:00:00,44.93,60.71
4/26/2022 10:00:00,45.28,57.58
4/26/2022 11:00:00,48.18,54.88
4/26/2022 12:00:00,48.07,53.89
4/26/2022 13:00:00,48.9,53.6
4/26/2022 14:00:00,48.39,53.35
4/26/2022 15:00:00,48.6,53.01
4/26/2022 16:00:00,48.23,52.93
4/26/2022 17:00:00,47.8,52.7
4/26/2022 18:00:00,46.79,52.66
4/26/2022 19:00:00,46.59,52.12
4/26/2022 20:00:00,44.1,52.34
4/26/2022 21:00:00,40.62,52.27
4/26/2022 22:00:00,38.62,52.09
4/26/2022 23:00:00,37.31,53.24
4/27/2022 0:00:00,36.81,55
4/27/2022 1:00:00,36.69,56.77
4/27/2022 2:00:00,35.69,TIME (0)
4/27/2022 3:00:00,32.86,59
4/27/2022 4:00:00,32.99,59.76
4/27/2022 5:00:00,33.06,60.4
4/27/2022 6:00:00,32.88,61.05
4/27/2022 7:00:00,32.53,61.7
4/27/2022 8:00:00,33.2,62.28
4/27/2022 9:00:00,33.64,56.32
4/27/2022 10:00:00,33.07,51.93
4/27/2022 11:00:00,34.15,50.02
4/27/2022 12:00:00,36.22,50.07
4/27/2022 13:00:00,36.53,50.32
4/27/2022 14:00:00,37.93,52.48
4/27/2022 15:00:00,37.84,54.18
4/27/2022 16:00:00,37.26,54.66
4/27/2022 17:00:00,35.83,54.59
4/27/2022 18:00:00,35.78,54.66
4/27/2022 19:00:00,35.09,54.27
4/27/2022 20:00:00,34.29,54.59
4/27/2022 21:00:00,33.98,54.55
4/27/2022 22:00:00,34.09,54.3
4/27/2022 23:00:00,34.36,54.21
4/28/2022 0:00:00,33.2,54.3
4/28/2022 1:00:00,31.77,54.34
4/28/2022 2:00:00,31.21,54.45
4/28/2022 3:00:00,30.7,54.59
4/28/2022 4:00:00,30.1,54.77
4/28/2022 5:00:00,29.73,55.02
4/28/2022 6:00:00,29.32,55.56
4/28/2022 7:00:00,30.15,56.1
4/28/2022 8:00:00,34.23,56.64
4/28/2022 9:00:00,36.55,57.29
4/28/2022 10:00:00,38.82,54.23
4/28/2022 11:00:00,40.77,53.58
4/28/2022 12:00:00,43.17,53.89
4/28/2022 13:00:00,45.63,54.45
4/28/2022 14:00:00,47.9,54.52
4/28/2022 15:00:00,49.42,54.72
4/28/2022 16:00:00,50.13,55.15
4/28/2022 17:00:00,50.36,55.54
4/28/2022 18:00:00,49.16,55.51
4/28/2022 19:00:00,47.6,55.45
4/28/2022 20:00:00,44.84,55.67
4/28/2022 21:00:00,43.42,55.71
4/28/2022 22:00:00,41.43,55.58
4/28/2022 23:00:00,39.78,55.54
4/29/2022 0:00:00,38.8,55.58
4/29/2022 1:00:00,37.23,55.63
4/29/2022 2:00:00,37.42,55.74
4/29/2022 3:00:00,35.69,55.92
4/29/2022 4:00:00,34.66,56.08
4/29/2022 5:00:00,33.9,56.41
4/29/2022 6:00:00,33.61,56.95
4/29/2022 7:00:00,33.64,57.38
